run1_idx,run2_idx,confidence,event_type,run1_distance,run2_distance,run1_clock,run2_clock,depth_run1,depth_run2,depth_change,depth_growth_rate,length_run1,length_run2,length_change,length_growth_rate,width_run1,width_run2,width_change,width_growth_rate,is_critical
1293,2087,0.802884399130162,METAL_LOSS,29251.38,29241.457,5.916666666666667,5.866666666666667,14.0,25.0,11.0,1.5714285714285714,1.34,8.1,6.76,0.9657142857142856,2.36,12.3,9.940000000000001,1.4200000000000002,False
1362,2180,0.5318474869343764,METAL_LOSS,30395.95,30383.632,6.016666666666667,7.033333333333333,11.0,17.0,6.0,0.8571428571428571,1.5,4.4,2.9000000000000004,0.4142857142857143,2.05,2.0,-0.04999999999999982,-0.0071428571428571175,False
1363,2181,0.6313406189893068,METAL_LOSS,30396.32,30387.93,5.616666666666667,6.85,12.0,17.0,5.0,0.7142857142857143,0.75,7.7,6.95,0.9928571428571429,1.14,4.4,3.2600000000000007,0.4657142857142858,False
1437,2252,0.6213748026095629,METAL_LOSS,31623.73,31631.998,5.05,10.4,18.0,18.0,0.0,0.0,1.61,1.9,0.2899999999999998,0.041428571428571405,0.59,1.9,1.31,0.18714285714285714,False
1444,2254,0.757444532941554,METAL_LOSS,31635.4,31671.348,5.9,6.05,23.0,25.0,2.0,0.2857142857142857,0.91,18.4,17.49,2.498571428571428,2.64,8.8,6.16,0.88,False
1440,2256,0.6377219823540144,METAL_LOSS,31632.19,31672.408,5.05,4.416666666666667,13.0,23.0,10.0,1.4285714285714286,0.67,3.1,2.43,0.34714285714285714,1.18,3.1,1.9200000000000002,0.2742857142857143,False
1443,2257,0.5164475105855397,METAL_LOSS,31634.25,31672.444,8.583333333333334,3.5,12.0,25.0,13.0,1.8571428571428572,0.75,4.2,3.45,0.4928571428571429,1.14,2.8,1.66,0.23714285714285713,False
1441,2258,0.6294193834345415,METAL_LOSS,31632.34,31672.457,6.35,7.416666666666667,22.0,28.0,6.0,0.8571428571428571,0.79,2.7,1.9100000000000001,0.27285714285714285,1.42,2.1,0.6800000000000002,0.09714285714285717,False
1447,2266,0.6436111161717174,METAL_LOSS,31695.07,31698.34,5.316666666666666,6.183333333333334,15.0,28.0,13.0,1.8571428571428572,1.73,5.0,3.27,0.46714285714285714,2.36,5.8,3.44,0.49142857142857144,False
1495,2329,0.6414612275037839,METAL_LOSS,32644.89,32641.893,6.833333333333333,12.016666666666667,15.0,14.0,-1.0,-0.14285714285714285,0.75,2.4,1.65,0.2357142857142857,2.01,2.0,-0.009999999999999787,-0.0014285714285713982,False
1496,2330,0.5620837275663645,METAL_LOSS,32644.93,32641.972,4.316666666666666,1.0166666666666666,14.0,18.0,4.0,0.5714285714285714,0.55,3.0,2.45,0.35000000000000003,1.18,3.6,2.42,0.3457142857142857,False
1534,2373,0.7526457025672766,CLUSTER,33081.18,33080.013,5.55,4.95,43.0,18.0,-25.0,-3.5714285714285716,0.67,2.0,1.33,0.19,4.84,2.3,-2.54,-0.3628571428571429,False
1538,2380,0.5513274904072265,METAL_LOSS,33161.16,33160.194,3.2,6.183333333333334,10.0,13.0,3.0,0.42857142857142855,0.55,5.7,5.15,0.7357142857142858,1.18,4.4,3.2200000000000006,0.4600000000000001,False
1543,2386,0.6758913292532396,METAL_LOSS,33241.33,33240.466,4.483333333333333,2.9333333333333336,17.0,23.0,6.0,0.8571428571428571,0.79,3.0,2.21,0.3157142857142857,0.98,1.6,0.6200000000000001,0.08857142857142859,False
1544,2387,0.7510960686395216,METAL_LOSS,33241.53,33240.469,7.183333333333334,6.483333333333333,18.0,19.0,1.0,0.14285714285714285,0.91,3.4,2.4899999999999998,0.3557142857142857,1.93,5.9,3.9700000000000006,0.5671428571428573,False
1547,2389,0.583043480308505,METAL_LOSS,33242.21,33242.303,7.083333333333333,4.316666666666666,17.0,17.0,0.0,0.0,0.55,2.3,1.7499999999999998,0.24999999999999997,1.73,3.5,1.77,0.25285714285714284,False
1550,2392,0.6249625407255436,METAL_LOSS,33322.96,33317.277,7.816666666666666,7.966666666666667,16.0,14.0,-2.0,-0.2857142857142857,0.87,3.9,3.03,0.43285714285714283,3.07,3.8,0.73,0.10428571428571429,False
1564,2399,0.5750239652776185,METAL_LOSS,33400.71,33402.329,7.566666666666666,12.366666666666667,14.0,16.0,2.0,0.2857142857142857,1.58,2.1,0.52,0.07428571428571429,1.42,3.4,1.98,0.28285714285714286,False
1566,2400,0.5862692736113984,METAL_LOSS,33402.69,33402.677,6.666666666666667,8.333333333333334,31.0,18.0,-13.0,-1.8571428571428572,0.59,3.1,2.5100000000000002,0.3585714285714286,0.94,3.0,2.06,0.2942857142857143,False
1569,2404,0.5570965416666392,CLUSTER,33436.25,33436.414,5.933333333333334,12.7,21.0,21.0,0.0,0.0,2.18,8.3,6.120000000000001,0.8742857142857144,1.3,5.3,4.0,0.5714285714285714,False
1572,2405,0.5278783111113605,METAL_LOSS,33441.11,33439.4,5.533333333333333,12.9,22.0,21.0,-1.0,-0.14285714285714285,1.14,2.9,1.76,0.25142857142857145,1.61,2.8,1.1899999999999997,0.16999999999999996,False
1570,2406,0.5232448166665078,METAL_LOSS,33440.39,33440.276,5.583333333333333,1.0333333333333334,37.0,31.0,-6.0,-0.8571428571428571,0.75,9.9,9.15,1.3071428571428572,1.14,5.2,4.0600000000000005,0.5800000000000001,False
1579,2409,0.5157068743915572,METAL_LOSS,33452.49,33450.787,5.016666666666667,6.933333333333334,14.0,14.0,0.0,0.0,0.47,6.5,6.03,0.8614285714285714,0.94,2.4,1.46,0.20857142857142857,False
1633,2411,0.805022727081038,METAL_LOSS,33479.85,33480.335,4.416666666666667,4.5,11.0,17.0,6.0,0.8571428571428571,0.35,8.3,7.950000000000001,1.135714285714286,0.59,7.7,7.11,1.0157142857142858,False
1638,2413,0.6025143134639204,METAL_LOSS,33482.38,33482.635,11.5,5.983333333333333,14.0,33.0,19.0,2.7142857142857144,1.69,1.5,-0.18999999999999995,-0.027142857142857135,1.38,1.9,0.52,0.07428571428571429,True
1657,2432,0.5564165873197263,CLUSTER,33562.56,33557.999,5.166666666666667,5.0,35.0,18.0,-17.0,-2.4285714285714284,3.82,10.2,6.379999999999999,0.9114285714285713,9.49,6.6,-2.8900000000000006,-0.4128571428571429,False
1659,2433,0.5869615958884161,METAL_LOSS,33562.8,33558.261,4.533333333333333,3.75,12.0,28.0,16.0,2.2857142857142856,0.71,0.7,-0.010000000000000009,-0.0014285714285714299,1.34,0.8,-0.54,-0.07714285714285715,True
1658,2434,0.5215396557291098,METAL_LOSS,33562.61,33558.392,7.233333333333333,6.616666666666667,17.0,29.0,12.0,1.7142857142857142,1.14,4.4,3.2600000000000007,0.4657142857142858,8.74,5.8,-2.9400000000000004,-0.42000000000000004,False
1694,2474,0.6694971718796183,METAL_LOSS,33867.52,33884.898,12.45,11.7,34.0,28.0,-6.0,-0.8571428571428571,0.59,1.0,0.41000000000000003,0.05857142857142857,5.83,1.2,-4.63,-0.6614285714285714,False
1722,2488,0.6533928340383282,METAL_LOSS,34026.22,34027.28,9.616666666666667,12.916666666666666,33.0,25.0,-8.0,-1.1428571428571428,1.81,1.1,-0.71,-0.10142857142857142,1.53,1.6,0.07000000000000006,0.010000000000000009,False
1727,2491,0.5461078057020591,METAL_LOSS,34059.0,34055.39,6.0,5.633333333333333,31.0,12.0,-19.0,-2.7142857142857144,0.71,3.7,2.99,0.42714285714285716,1.22,3.0,1.78,0.2542857142857143,False
1743,2497,0.7695545199562184,METAL_LOSS,34106.55,34107.513,10.45,10.233333333333333,45.0,28.0,-17.0,-2.4285714285714284,0.98,5.9,4.92,0.7028571428571428,4.49,8.6,4.109999999999999,0.5871428571428571,False
1745,2498,0.5684434088452675,METAL_LOSS,34107.32,34107.513,11.75,7.7,14.0,15.0,1.0,0.14285714285714285,0.94,3.1,2.16,0.3085714285714286,1.58,3.1,1.52,0.21714285714285714,False
1747,2499,0.5407992247484024,METAL_LOSS,34108.23,34107.625,10.616666666666667,8.766666666666667,11.0,21.0,10.0,1.4285714285714286,0.51,3.0,2.49,0.35571428571428576,1.1,1.4,0.2999999999999998,0.04285714285714283,False
1750,2501,0.7778647827509769,METAL_LOSS,34140.74,34140.486,5.65,6.233333333333333,41.0,32.0,-9.0,-1.2857142857142858,0.94,2.1,1.1600000000000001,0.16571428571428573,1.46,1.9,0.43999999999999995,0.06285714285714285,False
1749,2502,0.735608089528045,METAL_LOSS,34139.92,34140.942,4.966666666666667,6.1,11.0,18.0,7.0,1.0,0.79,3.2,2.41,0.3442857142857143,1.65,1.1,-0.5499999999999998,-0.07857142857142854,False
1752,2510,0.6093126856249081,METAL_LOSS,34156.58,34156.398,4.116666666666666,6.85,19.0,21.0,2.0,0.2857142857142857,1.97,2.0,0.030000000000000027,0.004285714285714289,1.73,2.5,0.77,0.11,False
1754,2511,0.5668666360000497,METAL_LOSS,34158.24,34156.821,5.633333333333333,6.333333333333333,12.0,49.0,37.0,5.285714285714286,0.59,11.9,11.31,1.6157142857142859,1.81,8.5,6.6899999999999995,0.9557142857142856,True
1760,2517,0.5122672764139441,METAL_LOSS,34188.44,34187.746,3.8833333333333333,11.283333333333333,29.0,28.0,-1.0,-0.14285714285714285,1.22,4.7,3.4800000000000004,0.4971428571428572,4.57,5.6,1.0299999999999994,0.14714285714285705,False
1759,2521,0.8689822533172895,METAL_LOSS,34188.44,34189.288,7.283333333333333,7.2,21.0,15.0,-6.0,-0.8571428571428571,1.38,7.2,5.82,0.8314285714285715,4.17,4.8,0.6299999999999999,0.08999999999999998,False
1785,2571,0.5432734518776706,METAL_LOSS,34962.49,34963.635,2.2666666666666666,7.433333333333334,10.0,14.0,4.0,0.5714285714285714,0.79,8.4,7.61,1.0871428571428572,1.38,2.1,0.7200000000000002,0.10285714285714288,False
1787,2575,0.5249336538726913,METAL_LOSS,34971.89,34973.114,11.65,7.3,14.0,15.0,1.0,0.14285714285714285,0.43,4.1,3.6699999999999995,0.5242857142857142,1.18,3.3,2.12,0.3028571428571429,False
1820,2613,0.6856333358193418,METAL_LOSS,35875.96,35878.376,6.566666666666666,6.183333333333334,14.0,24.0,10.0,1.4285714285714286,0.91,7.4,6.49,0.9271428571428572,1.93,5.2,3.2700000000000005,0.4671428571428572,False
1960,2793,0.5929066342760101,METAL_LOSS,39467.08,39466.64,4.333333333333333,6.05,13.0,18.0,5.0,0.7142857142857143,1.22,9.7,8.479999999999999,1.2114285714285713,2.64,4.5,1.8599999999999999,0.2657142857142857,False
1959,2794,0.7699470412263504,METAL_LOSS,39467.06,39467.034,4.116666666666666,4.766666666666667,28.0,16.0,-12.0,-1.7142857142857142,1.34,3.7,2.3600000000000003,0.3371428571428572,0.59,2.0,1.4100000000000001,0.20142857142857146,False
1965,2796,0.5565162154838051,METAL_LOSS,39485.51,39488.596,3.0,1.65,24.0,15.0,-9.0,-1.2857142857142858,1.06,7.3,6.24,0.8914285714285715,1.3,3.2,1.9000000000000001,0.27142857142857146,False
1969,2798,0.581637690251352,METAL_LOSS,39506.92,39517.218,12.833333333333334,3.3333333333333335,10.0,14.0,4.0,0.5714285714285714,1.5,1.9,0.3999999999999999,0.05714285714285713,0.71,1.8,1.09,0.15571428571428572,False
1972,2801,0.6172979986404502,METAL_LOSS,39541.57,39558.96,11.016666666666667,3.8666666666666667,11.0,15.0,4.0,0.5714285714285714,1.42,2.0,0.5800000000000001,0.08285714285714287,1.46,2.0,0.54,0.07714285714285715,False
1971,2802,0.7921499693246863,METAL_LOSS,39541.34,39558.983,8.15,8.566666666666666,21.0,27.0,6.0,0.8571428571428571,0.71,2.7,1.9900000000000002,0.2842857142857143,0.98,2.1,1.12,0.16,False
1970,2803,0.6025256097764683,METAL_LOSS,39540.92,39559.068,9.566666666666666,7.783333333333333,15.0,20.0,5.0,0.7142857142857143,1.22,2.3,1.0799999999999998,0.15428571428571428,1.3,1.8,0.5,0.07142857142857142,False
1977,2822,0.5116432207462268,METAL_LOSS,39551.98,39591.375,9.55,6.05,10.0,18.0,8.0,1.1428571428571428,0.63,2.6,1.9700000000000002,0.2814285714285715,1.58,1.9,0.31999999999999984,0.04571428571428569,False
1981,2826,0.5271283098549093,METAL_LOSS,39592.44,39633.117,5.933333333333334,9.516666666666667,21.0,23.0,2.0,0.2857142857142857,0.35,3.3,2.9499999999999997,0.4214285714285714,1.69,2.2,0.5100000000000002,0.07285714285714288,False
1980,2827,0.5298124392209365,METAL_LOSS,39592.17,39633.189,5.5,2.3833333333333333,10.0,15.0,5.0,0.7142857142857143,0.83,2.7,1.87,0.2671428571428572,4.21,2.4,-1.81,-0.25857142857142856,False
1983,2833,0.6853395167218777,METAL_LOSS,39614.68,39644.56,3.9333333333333336,2.783333333333333,11.0,14.0,3.0,0.42857142857142855,1.14,8.2,7.06,1.0085714285714285,1.1,3.7,2.6,0.37142857142857144,False
1985,2834,0.5611220496820364,METAL_LOSS,39615.22,39646.759,4.683333333333334,3.0833333333333335,15.0,20.0,5.0,0.7142857142857143,1.5,8.4,6.9,0.9857142857142858,2.76,3.9,1.1400000000000001,0.16285714285714287,False
1986,2835,0.6614263483338809,METAL_LOSS,39615.36,39648.123,6.833333333333333,7.533333333333333,11.0,16.0,5.0,0.7142857142857143,1.1,3.0,1.9,0.2714285714285714,0.94,2.0,1.06,0.15142857142857144,False
1997,2836,0.6682180449261893,METAL_LOSS,39654.86,39683.799,7.55,6.45,57.0,14.0,-43.0,-6.142857142857143,0.94,1.9,0.96,0.13714285714285715,3.11,1.7,-1.41,-0.20142857142857143,False
1995,2837,0.5677785001363616,METAL_LOSS,39654.67,39684.232,4.616666666666667,6.233333333333333,10.0,22.0,12.0,1.7142857142857142,0.32,11.8,11.48,1.6400000000000001,2.79,8.3,5.510000000000001,0.7871428571428573,False
2007,2849,0.6606452803400105,METAL_LOSS,39703.44,39746.476,8.95,9.8,10.0,12.0,2.0,0.2857142857142857,0.75,4.2,3.45,0.4928571428571429,1.26,3.2,1.9400000000000002,0.2771428571428572,False
2005,2850,0.6903289770639272,METAL_LOSS,39703.12,39746.765,2.3666666666666667,3.4333333333333336,14.0,16.0,2.0,0.2857142857142857,1.53,3.9,2.37,0.3385714285714286,3.35,2.7,-0.6499999999999999,-0.09285714285714285,False
2006,2851,0.6680813713548268,METAL_LOSS,39703.36,39746.804,1.4333333333333333,2.3833333333333333,12.0,15.0,3.0,0.42857142857142855,0.63,5.7,5.07,0.7242857142857143,1.26,2.4,1.14,0.16285714285714284,False
2012,2865,0.675250203851465,METAL_LOSS,39810.31,39795.282,4.133333333333334,3.966666666666667,47.0,10.0,-37.0,-5.285714285714286,0.67,7.4,6.73,0.9614285714285715,1.06,4.6,3.5399999999999996,0.5057142857142857,False
2175,3036,0.7983607093151804,METAL_LOSS,41609.85,41624.695,7.8,7.416666666666667,53.0,21.0,-32.0,-4.571428571428571,0.55,1.5,0.95,0.1357142857142857,1.38,1.1,-0.2799999999999998,-0.03999999999999997,False
2176,3037,0.5199789367727984,METAL_LOSS,41609.87,41625.253,8.816666666666666,3.9333333333333336,21.0,14.0,-7.0,-1.0,0.55,6.8,6.25,0.8928571428571429,1.1,4.3,3.1999999999999997,0.45714285714285713,False
2182,3038,0.5778688943571162,METAL_LOSS,41611.7,41625.571,7.95,2.8666666666666667,13.0,16.0,3.0,0.42857142857142855,1.93,2.0,0.07000000000000006,0.010000000000000009,1.38,1.9,0.52,0.07428571428571429,False
2181,3039,0.7475606007886753,METAL_LOSS,41611.69,41625.692,8.5,8.45,11.0,21.0,10.0,1.4285714285714286,1.53,4.1,2.5699999999999994,0.36714285714285705,2.01,4.8,2.79,0.3985714285714286,False
2179,3040,0.6479433011897555,METAL_LOSS,41611.64,41625.722,10.183333333333334,11.783333333333333,19.0,20.0,1.0,0.14285714285714285,2.17,1.8,-0.3699999999999999,-0.05285714285714284,1.26,1.8,0.54,0.07714285714285715,False
2184,3041,0.55870130397349,METAL_LOSS,41611.72,41625.764,6.316666666666666,1.2833333333333332,11.0,12.0,1.0,0.14285714285714285,1.65,1.9,0.25,0.03571428571428571,2.79,0.9,-1.8900000000000001,-0.27,False
2183,3043,0.6086362443422936,METAL_LOSS,41611.71,41627.408,7.166666666666667,5.633333333333333,19.0,25.0,6.0,0.8571428571428571,0.71,5.4,4.69,0.67,1.85,9.9,8.05,1.1500000000000001,False
2180,3044,0.7274641584651546,CLUSTER,41611.68,41627.438,9.25,10.633333333333333,30.0,27.0,-3.0,-0.42857142857142855,1.92,2.9,0.98,0.13999999999999999,3.27,2.0,-1.27,-0.18142857142857144,False
2187,3075,0.5705277618591144,METAL_LOSS,41642.64,41653.412,4.466666666666667,4.133333333333334,10.0,12.0,2.0,0.2857142857142857,1.1,7.8,6.699999999999999,0.9571428571428571,1.18,3.3,2.12,0.3028571428571429,False
2186,3076,0.5368027518235338,METAL_LOSS,41641.68,41653.858,6.633333333333333,7.816666666666666,15.0,12.0,-3.0,-0.42857142857142855,1.58,3.1,1.52,0.21714285714285714,2.21,4.6,2.3899999999999997,0.34142857142857136,False
2189,3077,0.591613778497718,METAL_LOSS,41646.35,41655.673,9.933333333333334,9.783333333333333,10.0,10.0,0.0,0.0,1.42,2.9,1.48,0.21142857142857144,1.85,0.9,-0.9500000000000001,-0.13571428571428573,False
2188,3081,0.6584475021801337,METAL_LOSS,41645.67,41659.915,10.5,9.866666666666667,25.0,17.0,-8.0,-1.1428571428571428,0.67,16.7,16.029999999999998,2.2899999999999996,1.5,8.9,7.4,1.0571428571428572,False
2190,3082,0.5854082084078418,METAL_LOSS,41646.56,41661.578,8.083333333333334,9.666666666666666,11.0,17.0,6.0,0.8571428571428571,0.75,5.7,4.95,0.7071428571428572,1.3,3.2,1.9000000000000001,0.27142857142857146,False
2197,3084,0.562937874949694,METAL_LOSS,41654.32,41662.89,9.583333333333334,9.516666666666667,12.0,18.0,6.0,0.8571428571428571,0.75,2.1,1.35,0.19285714285714287,1.02,1.3,0.28,0.04,False
2195,3086,0.5448481887512735,METAL_LOSS,41654.01,41663.448,9.9,9.416666666666666,16.0,22.0,6.0,0.8571428571428571,1.46,1.9,0.43999999999999995,0.06285714285714285,2.24,1.1,-1.1400000000000001,-0.16285714285714287,False
2200,3087,0.5184616142738845,METAL_LOSS,41655.34,41663.835,9.583333333333334,9.416666666666666,10.0,21.0,11.0,1.5714285714285714,1.65,3.6,1.9500000000000002,0.2785714285714286,1.22,1.3,0.08000000000000007,0.011428571428571439,False
2193,3089,0.5983502207823881,METAL_LOSS,41653.19,41665.036,1.5333333333333332,2.066666666666667,10.0,15.0,5.0,0.7142857142857143,1.89,5.0,3.1100000000000003,0.44428571428571434,0.91,2.3,1.3899999999999997,0.19857142857142854,False
2198,3092,0.6726948700909531,METAL_LOSS,41654.48,41665.896,8.45,8.05,12.0,14.0,2.0,0.2857142857142857,1.69,2.8,1.1099999999999999,0.15857142857142856,1.81,1.5,-0.31000000000000005,-0.044285714285714296,False
2194,3093,0.6481554462020916,CLUSTER,41653.76,41666.145,7.233333333333333,7.45,28.0,11.0,-17.0,-2.4285714285714284,1.81,3.5,1.69,0.2414285714285714,4.4,2.4,-2.0000000000000004,-0.28571428571428575,False
2199,3094,0.6579771811799535,METAL_LOSS,41654.52,41666.486,10.05,9.55,11.0,17.0,6.0,0.8571428571428571,0.59,1.7,1.1099999999999999,0.15857142857142856,0.87,1.8,0.93,0.13285714285714287,False
2196,3097,0.562346300758132,CLUSTER,41654.03,41666.896,8.683333333333334,7.75,17.0,26.0,9.0,1.2857142857142858,1.93,4.8,2.87,0.41000000000000003,4.32,2.2,-2.12,-0.3028571428571429,False
2201,3099,0.5868758193473994,METAL_LOSS,41657.25,41670.01,10.15,11.55,17.0,15.0,-2.0,-0.2857142857142857,1.65,1.9,0.25,0.03571428571428571,2.13,3.4,1.27,0.18142857142857144,False
2202,3100,0.5545939210276458,METAL_LOSS,41658.83,41670.059,6.95,7.933333333333334,11.0,11.0,0.0,0.0,1.14,3.3,2.16,0.3085714285714286,1.42,1.9,0.48,0.06857142857142857,False
2275,3104,0.5933378609612442,METAL_LOSS,41689.85,41705.988,2.8333333333333335,7.0,13.0,20.0,7.0,1.0,0.83,4.8,3.9699999999999998,0.5671428571428571,3.39,4.1,0.7099999999999995,0.10142857142857135,False
2284,3105,0.5525304624773191,CLUSTER,41691.86,41706.138,3.6,7.883333333333333,23.0,32.0,9.0,1.2857142857142858,1.73,2.2,0.4700000000000002,0.06714285714285717,2.49,1.9,-0.5900000000000003,-0.08428571428571432,False
2276,3106,0.6322386905894706,METAL_LOSS,41690.68,41706.237,3.4833333333333334,8.75,13.0,20.0,7.0,1.0,0.83,1.2,0.37,0.05285714285714286,1.02,1.3,0.28,0.04,False
2277,3108,0.620158596697645,METAL_LOSS,41690.77,41707.011,2.45,6.433333333333334,11.0,36.0,25.0,3.5714285714285716,0.43,0.7,0.26999999999999996,0.03857142857142857,1.26,1.4,0.1399999999999999,0.019999999999999987,True
2282,3111,0.5532300034198366,METAL_LOSS,41691.75,41707.641,1.3166666666666667,9.916666666666666,13.0,13.0,0.0,0.0,1.61,5.9,4.29,0.6128571428571429,3.62,7.4,3.7800000000000002,0.54,False
2283,3112,0.5619197481431556,METAL_LOSS,41691.83,41707.677,2.4833333333333334,7.633333333333333,11.0,19.0,8.0,1.1428571428571428,1.06,3.9,2.84,0.4057142857142857,3.03,4.5,1.4700000000000002,0.21000000000000002,False
2280,3113,0.6496858951369294,METAL_LOSS,41691.15,41707.907,4.15,11.7,15.0,18.0,3.0,0.42857142857142855,0.79,1.0,0.20999999999999996,0.029999999999999995,1.34,1.6,0.26,0.037142857142857144,False
2325,3115,0.6827402578627726,METAL_LOSS,41711.86,41727.936,9.916666666666666,1.5333333333333332,14.0,15.0,1.0,0.14285714285714285,0.67,1.1,0.43000000000000005,0.06142857142857144,1.77,1.8,0.030000000000000027,0.004285714285714289,False
2328,3116,0.8031247299450235,METAL_LOSS,41712.12,41728.474,10.416666666666666,10.616666666666667,10.0,17.0,7.0,1.0,0.98,26.9,25.919999999999998,3.7028571428571424,1.34,6.3,4.96,0.7085714285714285,False
2331,3117,0.669066203437259,METAL_LOSS,41712.54,41728.56,7.9,1.45,12.0,12.0,0.0,0.0,1.65,2.2,0.5500000000000003,0.07857142857142861,0.75,1.3,0.55,0.07857142857142858,False
2337,3118,0.5995357181587364,METAL_LOSS,41713.65,41730.115,10.116666666666667,12.866666666666667,15.0,13.0,-2.0,-0.2857142857142857,0.94,3.4,2.46,0.3514285714285714,2.05,3.1,1.0500000000000003,0.15000000000000005,False
2338,3119,0.8317151305853961,METAL_LOSS,41713.67,41730.981,10.783333333333333,11.1,10.0,12.0,2.0,0.2857142857142857,0.47,2.6,2.13,0.30428571428571427,0.91,1.3,0.39,0.055714285714285716,False
2344,3120,0.613637111461854,METAL_LOSS,41715.27,41731.309,9.883333333333333,12.95,10.0,12.0,2.0,0.2857142857142857,1.06,3.5,2.44,0.3485714285714286,1.5,2.4,0.8999999999999999,0.12857142857142856,False
2345,3121,0.6264523591057837,METAL_LOSS,41715.45,41731.483,7.966666666666667,11.95,11.0,12.0,1.0,0.14285714285714285,1.14,2.9,1.76,0.25142857142857145,1.46,2.6,1.1400000000000001,0.16285714285714287,False
2343,3122,0.79925095440274,METAL_LOSS,41714.75,41731.811,10.083333333333334,11.083333333333334,10.0,11.0,1.0,0.14285714285714285,1.61,1.6,-0.010000000000000009,-0.0014285714285714299,0.63,0.7,0.06999999999999995,0.009999999999999993,False
2376,3123,0.9564218988510401,METAL_LOSS,41721.54,41737.707,7.7,7.716666666666667,11.0,14.0,3.0,0.42857142857142855,1.5,1.1,-0.3999999999999999,-0.05714285714285713,1.85,0.9,-0.9500000000000001,-0.13571428571428573,False
2382,3124,0.6894688279405575,METAL_LOSS,41722.0,41738.018,8.566666666666666,7.783333333333333,11.0,27.0,16.0,2.2857142857142856,1.73,6.5,4.77,0.6814285714285714,1.18,4.2,3.0200000000000005,0.4314285714285715,True
2386,3125,0.7537872300496382,METAL_LOSS,41722.17,41738.091,4.533333333333333,4.766666666666667,10.0,30.0,20.0,2.857142857142857,1.89,6.3,4.41,0.63,1.1,4.3,3.1999999999999997,0.45714285714285713,True
2396,3126,0.772144812024829,METAL_LOSS,41723.54,41739.111,4.25,4.666666666666667,10.0,11.0,1.0,0.14285714285714285,0.63,6.0,5.37,0.7671428571428571,1.26,4.7,3.4400000000000004,0.4914285714285715,False
2408,3127,0.5600331712307751,METAL_LOSS,41725.98,41741.893,3.966666666666667,10.733333333333333,14.0,38.0,24.0,3.4285714285714284,0.98,2.7,1.7200000000000002,0.24571428571428575,1.34,2.4,1.0599999999999998,0.1514285714285714,True
2384,3128,0.5637411045212908,METAL_LOSS,41722.1,41742.274,8.883333333333333,8.4,10.0,19.0,9.0,1.2857142857142858,0.71,7.9,7.19,1.0271428571428571,1.65,4.6,2.9499999999999997,0.4214285714285714,False
2409,3129,0.5296972798476054,METAL_LOSS,41726.2,41742.949,3.55,10.533333333333333,17.0,15.0,-2.0,-0.2857142857142857,0.83,8.1,7.27,1.0385714285714285,1.1,4.6,3.4999999999999996,0.49999999999999994,False
2406,3131,0.5638531387546649,METAL_LOSS,41725.37,41743.871,4.266666666666667,10.683333333333334,18.0,18.0,0.0,0.0,0.51,0.9,0.39,0.055714285714285716,0.87,1.3,0.43000000000000005,0.06142857142857144,False
2397,3132,0.5188627300508606,METAL_LOSS,41723.62,41744.636,2.5666666666666664,1.6666666666666665,12.0,14.0,2.0,0.2857142857142857,0.43,4.5,4.07,0.5814285714285715,0.79,2.1,1.31,0.18714285714285714,False
2399,3133,0.5591512877833026,METAL_LOSS,41723.91,41745.351,2.6,1.7666666666666666,26.0,18.0,-8.0,-1.1428571428571428,0.75,1.6,0.8500000000000001,0.12142857142857144,1.46,1.7,0.24,0.03428571428571429,False
2401,3134,0.5044186053626748,METAL_LOSS,41724.12,41745.791,2.55,1.6833333333333333,37.0,15.0,-22.0,-3.142857142857143,0.67,1.3,0.63,0.09,1.58,1.2,-0.3800000000000001,-0.054285714285714305,False
2417,3161,0.517035084019926,METAL_LOSS,41742.09,41754.268,8.883333333333333,8.783333333333333,16.0,13.0,-3.0,-0.42857142857142855,0.71,0.9,0.19000000000000006,0.027142857142857153,0.87,0.3,-0.5700000000000001,-0.08142857142857143,False
2415,3163,0.5203957816481819,METAL_LOSS,41742.03,41754.646,8.6,8.65,14.0,19.0,5.0,0.7142857142857143,0.55,1.6,1.05,0.15,0.59,0.6,0.010000000000000009,0.0014285714285714299,False
2413,3167,0.5377647737425431,METAL_LOSS,41741.92,41755.906,10.4,10.25,18.0,15.0,-3.0,-0.42857142857142855,0.91,1.0,0.08999999999999997,0.012857142857142853,1.69,0.7,-0.99,-0.14142857142857143,False
2411,3179,0.5340311104496165,CLUSTER,41741.6,41759.177,8.25,8.1,33.0,41.0,8.0,1.1428571428571428,0.89,5.7,4.8100000000000005,0.6871428571428572,3.37,4.0,0.6299999999999999,0.08999999999999998,False
2412,3184,0.536416807251101,CLUSTER,41741.77,41761.289,8.2,8.8,17.0,21.0,4.0,0.5714285714285714,2.12,3.4,1.2799999999999998,0.18285714285714283,2.18,1.2,-0.9800000000000002,-0.14000000000000004,False
2420,3187,0.617649978498815,METAL_LOSS,41742.22,41765.253,3.3166666666666664,3.4833333333333334,23.0,20.0,-3.0,-0.42857142857142855,0.79,6.6,5.81,0.83,2.09,1.5,-0.5899999999999999,-0.08428571428571427,False
2419,3188,0.5940475546627795,METAL_LOSS,41742.13,41765.44,1.3333333333333333,12.616666666666667,25.0,17.0,-8.0,-1.1428571428571428,0.55,0.8,0.25,0.03571428571428571,1.02,1.3,0.28,0.04,False
