run1_idx,run2_idx,joint_number,run1_distance,run2_distance,offset
839.0,1380.0,4610.0,16277.12,16263.379,-13.740999999999985
840.0,1381.0,4620.0,16317.11,16303.415,-13.694999999999709
841.0,1382.0,4630.0,16357.03,16343.671,-13.359000000000378
842.0,1383.0,4640.0,16397.04,16383.72,-13.320000000001528
844.0,1385.0,4650.0,16436.94,16423.845,-13.094999999997526
845.0,1386.0,4660.0,16476.79,16463.881,-12.90899999999965
849.0,1388.0,4670.0,16516.74,16504.062,-12.677999999999884
850.0,1392.0,4680.0,16556.75,16544.022,-12.727999999999156
852.0,1399.0,4690.0,16596.74,16584.232,-12.50800000000163
855.0,1401.0,4700.0,16636.75,16624.281,-12.46900000000096
856.0,1404.0,4710.0,16676.68,16664.528,-12.152000000001863
858.0,1406.0,4720.0,16716.67,16704.583,-12.086999999999534
859.0,1411.0,4730.0,16756.66,16744.787,-11.872999999999593
861.0,1420.0,4740.0,16796.65,16784.813,-11.837000000003172
862.0,1423.0,4750.0,16836.6,16825.059,-11.540999999997439
863.0,1425.0,4760.0,16876.6,16865.062,-11.537999999996828
864.0,1426.0,4770.0,16916.54,16905.285,-11.255000000001019
865.0,1427.0,4780.0,16956.5,16945.256,-11.243999999998778
866.0,1429.0,4790.0,16996.43,16985.469,-10.96099999999933
867.0,1431.0,4800.0,17036.34,17025.594,-10.745999999999185
868.0,1432.0,4810.0,17076.33,17065.837,-10.493000000002212
869.0,1433.0,4820.0,17116.51,17105.866,-10.643999999996595
870.0,1434.0,4830.0,17156.73,17146.165,-10.56499999999869
871.0,1436.0,4840.0,17168.55,17186.398,17.848000000001775
872.0,1437.0,4850.0,17208.55,17226.864,18.314000000002125
873.0,1438.0,4860.0,17248.47,17238.74,-9.729999999999563
874.0,1439.0,4870.0,17288.47,17279.029,-9.441000000002532
875.0,1440.0,4880.0,17328.45,17319.173,-9.277000000001863
876.0,1441.0,4890.0,17368.47,17359.475,-8.99500000000262
877.0,1443.0,4900.0,17408.48,17399.534,-8.945999999999913
878.0,1447.0,4910.0,17448.47,17439.767,-8.703000000001339
879.0,1448.0,4920.0,17488.39,17479.882,-8.507999999997992
880.0,1450.0,4930.0,17528.3,17520.125,-8.174999999999272
882.0,1452.0,4940.0,17538.17,17560.295,22.125
883.0,1453.0,4950.0,17563.11,17600.659,37.54899999999907
884.0,1455.0,4960.0,17594.37,17610.689,16.318999999999505
885.0,1456.0,4970.0,17634.32,17635.728,1.407999999999447
886.0,1460.0,4980.0,17674.36,17666.975,-7.385000000002037
887.0,1462.0,4990.0,17714.28,17707.08,-7.19999999999709
888.0,1463.0,5000.0,17754.25,17747.208,-7.042000000001281
889.0,1464.0,5010.0,17794.26,17787.395,-6.864999999997963
890.0,1465.0,5020.0,17834.32,17827.441,-6.879000000000815
891.0,1466.0,5030.0,17865.98,17867.543,1.5630000000019209
892.0,1467.0,5040.0,17906.01,17907.723,1.713000000003376
893.0,1468.0,5050.0,17945.98,17939.626,-6.35399999999936
894.0,1469.0,5060.0,17986.04,17979.724,-6.316000000002532
895.0,1470.0,5070.0,18017.29,18019.915,2.625
896.0,1471.0,5080.0,18057.24,18059.957,2.716999999996915
897.0,1475.0,5090.0,18097.15,18091.391,-5.7590000000018335
898.0,1476.0,5100.0,18137.09,18131.467,-5.6229999999995925
902.0,1477.0,5110.0,18176.97,18171.549,-5.4210000000020955
903.0,1478.0,5120.0,18185.18,18211.552,26.37199999999939
905.0,1480.0,5130.0,18225.2,18251.742,26.541999999997643
906.0,1481.0,5140.0,18265.17,18259.869,-5.300999999999476
907.0,1483.0,5150.0,18305.11,18299.987,-5.1229999999995925
908.0,1484.0,5160.0,18344.97,18340.072,-4.898000000001048
909.0,1485.0,5170.0,18385.01,18380.148,-4.8619999999973516
910.0,1486.0,5180.0,18425.12,18420.135,-4.985000000000582
911.0,1487.0,5190.0,18465.18,18460.197,-4.983000000000175
912.0,1489.0,5200.0,18499.75,18500.538,0.7880000000004657
913.0,1491.0,5210.0,18539.81,18540.6,0.7899999999972351
914.0,1492.0,5220.0,18579.7,18575.387,-4.313000000001921
915.0,1493.0,5230.0,18619.65,18615.469,-4.181000000000495
916.0,1494.0,5240.0,18659.65,18655.515,-4.135000000002037
917.0,1495.0,5250.0,18699.62,18695.433,-4.186999999998079
918.0,1496.0,5260.0,18739.64,18735.61,-4.029999999998836
919.0,1497.0,5270.0,18779.65,18775.646,-4.004000000000815
921.0,1498.0,5280.0,18814.76,18815.804,1.044000000001688
923.0,1499.0,5290.0,18826.74,18855.794,29.054000000000087
924.0,1501.0,5300.0,18866.81,18891.201,24.39099999999962
925.0,1503.0,5310.0,18906.55,18903.533,-3.0169999999998254
927.0,1505.0,5320.0,18946.6,18943.615,-2.984999999996944
928.0,1506.0,5330.0,18976.77,18983.917,7.147000000000844
929.0,1508.0,5340.0,19016.74,19024.026,7.286000000000058
930.0,1514.0,5350.0,19056.8,19054.409,-2.3909999999996217
931.0,1515.0,5360.0,19096.84,19094.36,-2.4799999999995634
932.0,1516.0,5370.0,19136.92,19134.633,-2.286999999996624
933.0,1521.0,5380.0,19176.92,19174.649,-2.2709999999970023
934.0,1524.0,5390.0,19216.29,19214.944,-1.3460000000013679
935.0,1525.0,5400.0,19256.28,19255.02,-1.2599999999983993
937.0,1526.0,5410.0,19296.27,19294.636,-1.6340000000018335
938.0,1527.0,5420.0,19336.24,19334.721,-1.5190000000002328
939.0,1528.0,5430.0,19376.22,19375.102,-1.118000000002212
940.0,1529.0,5440.0,19416.24,19415.144,-1.0960000000013679
941.0,1530.0,5450.0,19456.24,19455.361,-0.8790000000008149
942.0,1531.0,5460.0,19496.24,19495.41,-0.8300000000017462
943.0,1532.0,5470.0,19536.21,19535.558,-0.6519999999982247
944.0,1533.0,5480.0,19576.22,19575.607,-0.6130000000011933
945.0,1534.0,5490.0,19616.26,19615.948,-0.31199999999807915
946.0,1535.0,5500.0,19656.25,19655.961,-0.2890000000006694
947.0,1536.0,5510.0,19696.24,19696.24,0.0
948.0,1539.0,5520.0,19736.25,19736.204,-0.0459999999984575
949.0,1540.0,5530.0,19776.25,19776.417,0.16700000000128057
950.0,1541.0,5540.0,19816.29,19816.414,0.12399999999979627
951.0,1542.0,5550.0,19856.34,19856.621,0.2809999999990396
952.0,1543.0,5560.0,19896.39,19896.624,0.23400000000037835
954.0,1544.0,5570.0,19936.33,19936.9,0.569999999999709
955.0,1545.0,5580.0,19976.3,19976.929,0.6290000000008149
956.0,1546.0,5590.0,20016.26,20017.064,0.8040000000000873
958.0,1547.0,5600.0,20056.21,20057.024,0.8140000000021246
959.0,1548.0,5610.0,20096.22,20097.26,1.0399999999972351
960.0,1549.0,5620.0,20136.18,20137.185,1.0050000000010186
961.0,1551.0,5630.0,20176.2,20177.421,1.22099999999773
962.0,1552.0,5640.0,20216.19,20217.598,1.408000000003085
963.0,1554.0,5650.0,20256.17,20257.9,1.7300000000032014
964.0,1555.0,5660.0,20296.17,20297.913,1.743000000002212
967.0,1556.0,5670.0,20336.18,20338.074,1.8940000000002328
968.0,1557.0,5680.0,20376.2,20378.051,1.8509999999987485
970.0,1561.0,5690.0,20414.83,20418.278,3.447999999996682
971.0,1562.0,5700.0,20454.83,20458.465,3.6349999999983993
972.0,1564.0,5710.0,20494.81,20497.336,2.525999999998021
973.0,1565.0,5720.0,20534.85,20537.316,2.4660000000003492
974.0,1567.0,5730.0,20574.89,20577.51,2.6199999999989814
975.0,1568.0,5740.0,20614.9,20617.533,2.632999999997992
976.0,1569.0,5750.0,20654.94,20657.756,2.816000000002532
977.0,1570.0,5760.0,20694.99,20697.73,2.7399999999979627
978.0,1572.0,5770.0,20735.06,20737.93,2.8699999999989814
979.0,1573.0,5780.0,20775.1,20777.943,2.8430000000007567
980.0,1574.0,5790.0,20815.25,20818.179,2.9290000000000873
981.0,1575.0,5800.0,20826.95,20858.205,31.25500000000102
982.0,1576.0,5810.0,20867.05,20898.478,31.427999999999884
983.0,1578.0,5820.0,20907.06,20910.203,3.143000000000029
984.0,1579.0,5830.0,20940.5,20950.43,9.930000000000291
985.0,1580.0,5840.0,20980.59,20990.577,9.98700000000099
987.0,1581.0,5850.0,21020.73,21024.085,3.3549999999995634
988.0,1582.0,5860.0,21041.66,21064.131,22.471000000001368
989.0,1586.0,5870.0,21081.9,21104.531,22.630999999997584
990.0,1587.0,5880.0,21121.85,21125.525,3.6750000000029104
991.0,1588.0,5890.0,21161.9,21165.738,3.837999999999738
992.0,1589.0,5900.0,21201.92,21205.863,3.9430000000029395
994.0,1590.0,5910.0,21241.88,21245.919,4.039000000000669
995.0,1591.0,5920.0,21281.87,21286.168,4.298000000002503
1002.0,1592.0,5930.0,21321.81,21326.096,4.286000000000058
1007.0,1594.0,5940.0,21361.81,21366.332,4.521999999997206
1013.0,1607.0,5950.0,21401.83,21401.25,-0.5800000000017462
1015.0,1609.0,5960.0,21441.85,21443.136,1.2860000000000582
1016.0,1610.0,5970.0,21481.83,21484.229,2.3989999999976135
1017.0,1616.0,5980.0,21521.84,21526.749,4.908999999999651
1018.0,1618.0,5990.0,21561.79,21566.814,5.0239999999976135
1019.0,1619.0,6000.0,21601.74,21606.926,5.185999999997875
1020.0,1620.0,6010.0,21641.77,21646.877,5.106999999999971
1023.0,1621.0,6020.0,21681.65,21687.054,5.403999999998632
1024.0,1622.0,6030.0,21714.46,21727.119,12.65899999999965
1025.0,1623.0,6040.0,21724.19,21767.402,43.211999999999534
1026.0,1625.0,6050.0,21764.17,21800.42,36.25
1027.0,1626.0,6060.0,21804.3,21810.151,5.8510000000023865
1029.0,1627.0,6070.0,21844.46,21850.233,5.773000000001048
1032.0,1628.0,6080.0,21884.47,21890.325,5.854999999999563
1033.0,1634.0,6090.0,21924.4,21930.627,6.226999999998952
1034.0,1636.0,6100.0,21964.43,21970.627,6.197000000000116
1035.0,1638.0,6110.0,22004.41,22011.017,6.606999999999971
1036.0,1640.0,6120.0,22044.44,22051.053,6.613000000001193
1039.0,1646.0,6130.0,22084.44,22091.224,6.783999999999651
1040.0,1651.0,6140.0,22124.41,22131.28,6.869999999998981
1041.0,1656.0,6150.0,22164.49,22171.512,7.021999999997206
1042.0,1657.0,6160.0,22204.4,22211.509,7.10899999999674
1043.0,1659.0,6170.0,22244.37,22251.772,7.402000000001863
1044.0,1660.0,6180.0,22284.33,22291.693,7.362999999997555
1045.0,1661.0,6190.0,22324.29,22331.88,7.5900000000001455
1046.0,1662.0,6200.0,22364.31,22371.86,7.549999999999272
1047.0,1663.0,6210.0,22404.31,22412.067,7.756999999997788
1048.0,1666.0,6220.0,22444.29,22452.08,7.790000000000873
1050.0,1674.0,6230.0,22484.3,22492.293,7.993000000002212
1052.0,1676.0,6240.0,22524.14,22532.316,8.175999999999476
1053.0,1678.0,6250.0,22564.11,22572.533,8.422999999998865
1054.0,1679.0,6260.0,22581.09,22612.415,31.325000000000728
1055.0,1680.0,6270.0,22621.13,22652.638,31.507999999997992
1057.0,1681.0,6280.0,22661.2,22669.613,8.413000000000466
1058.0,1682.0,6290.0,22701.2,22709.872,8.671999999998661
1059.0,1685.0,6300.0,22741.13,22749.98,8.849999999998545
1060.0,1687.0,6310.0,22781.06,22790.2,9.139999999999418
1062.0,1688.0,6320.0,22821.08,22830.279,9.198999999996886
1063.0,1689.0,6330.0,22861.04,22870.354,9.313999999998487
1064.0,1693.0,6340.0,22901.01,22910.384,9.373999999999796
1065.0,1694.0,6350.0,22940.89,22950.581,9.690999999998894
1067.0,1695.0,6360.0,22980.98,22990.584,9.60399999999936
1068.0,1696.0,6370.0,23021.18,23030.751,9.570999999999913
1072.0,1702.0,6380.0,23061.26,23070.951,9.691000000002532
1073.0,1725.0,6390.0,23101.33,23111.309,9.97899999999936
1074.0,1728.0,6400.0,23141.28,23151.355,10.075000000000728
1077.0,1732.0,6410.0,23181.26,23191.699,10.439000000002125
1078.0,1734.0,6420.0,23208.74,23231.673,22.932999999997264
1079.0,1753.0,6430.0,23248.63,23271.808,23.177999999999884
1080.0,1754.0,6440.0,23288.52,23299.429,10.90899999999965
1081.0,1755.0,6450.0,23328.55,23339.357,10.807000000000698
1082.0,1756.0,6460.0,23368.55,23379.482,10.932000000000698
1083.0,1757.0,6470.0,23408.38,23419.534,11.153999999998632
1084.0,1758.0,6480.0,23448.24,23459.79,11.549999999999272
1085.0,1760.0,6490.0,23488.04,23499.61,11.569999999999709
1086.0,1762.0,6500.0,23527.97,23539.764,11.79399999999805
1087.0,1763.0,6510.0,23567.92,23579.695,11.775000000001455
1088.0,1768.0,6520.0,23607.66,23619.777,12.11699999999837
1092.0,1771.0,6530.0,23647.6,23659.813,12.212999999999738
1096.0,1772.0,6540.0,23675.24,23699.738,24.497999999999593
1098.0,1778.0,6550.0,23715.17,23739.767,24.59700000000157
1100.0,1787.0,6560.0,23755.11,23767.621,12.510999999998603
1101.0,1790.0,6570.0,23795.1,23807.579,12.479000000002998
1102.0,1792.0,6580.0,23835.06,23847.782,12.721999999997934
1103.0,1794.0,6590.0,23874.99,23887.799,12.808999999997468
1104.0,1798.0,6600.0,23914.94,23927.959,13.019000000000233
1105.0,1803.0,6610.0,23954.87,23967.904,13.03399999999965
1106.0,1810.0,6620.0,23994.87,24008.14,13.270000000000437
1107.0,1812.0,6630.0,24034.85,24048.133,13.283000000003085
1108.0,1813.0,6640.0,24074.78,24088.376,13.596000000001368
1109.0,1814.0,6650.0,24111.18,24128.366,17.186000000001513
1110.0,1815.0,6660.0,24151.09,24168.537,17.447000000000116
1111.0,1816.0,6670.0,24191.04,24204.98,13.93999999999869
1112.0,1817.0,6680.0,24230.92,24245.138,14.218000000000757
1113.0,1818.0,6690.0,24270.89,24285.141,14.251000000000204
1114.0,1819.0,6700.0,24310.81,24325.315,14.50499999999738
1115.0,1823.0,6710.0,24350.73,24365.289,14.559000000001106
1116.0,1824.0,6720.0,24390.66,24405.482,14.822000000000116
1117.0,1825.0,6730.0,24430.78,24445.453,14.673000000002503
1118.0,1828.0,6740.0,24470.73,24485.676,14.945999999999913
1119.0,1829.0,6750.0,24510.63,24525.876,15.245999999999185
1120.0,1830.0,6760.0,24550.57,24566.076,15.506000000001222
1121.0,1831.0,6770.0,24578.58,24606.037,27.456999999998516
1122.0,1832.0,6780.0,24618.61,24646.214,27.60399999999936
1123.0,1838.0,6790.0,24658.46,24674.259,15.798999999999069
1125.0,1839.0,6800.0,24698.25,24714.432,16.1820000000007
1126.0,1840.0,6810.0,24738.2,24754.462,16.261999999998807
1127.0,1846.0,6820.0,24778.37,24794.544,16.174000000002707
1128.0,1847.0,6830.0,24818.35,24834.629,16.27900000000227
1129.0,1848.0,6840.0,24858.08,24874.948,16.867999999998574
1130.0,1852.0,6850.0,24898.02,24914.977,16.956999999998516
1131.0,1853.0,6860.0,24937.92,24955.056,17.13600000000224
1132.0,1854.0,6870.0,24977.75,24995.154,17.403999999998632
1133.0,1855.0,6880.0,25017.72,25035.354,17.633999999998196
1134.0,1856.0,6890.0,25050.48,25075.272,24.79200000000128
1135.0,1857.0,6900.0,25090.57,25115.646,25.07600000000093
1136.0,1859.0,6910.0,25130.73,25148.422,17.691999999999098
1137.0,1860.0,6920.0,25170.81,25188.773,17.962999999999738
1138.0,1861.0,6930.0,25210.76,25228.845,18.085000000002765
1140.0,1864.0,6940.0,25250.69,25269.094,18.40400000000227
1141.0,1865.0,6950.0,25290.57,25309.049,18.47899999999936
1142.0,1867.0,6960.0,25330.46,25349.222,18.762000000002445
1143.0,1869.0,6970.0,25370.46,25389.255,18.79500000000189
1144.0,1870.0,6980.0,25410.34,25429.442,19.101999999998952
1145.0,1871.0,6990.0,25450.34,25469.482,19.141999999999825
1146.0,1872.0,7000.0,25490.32,25509.58,19.260000000002037
1147.0,1873.0,7010.0,25510.19,25549.806,39.616000000001804
1148.0,1877.0,7020.0,25550.17,25590.069,39.89900000000125
1149.0,1878.0,7030.0,25564.05,25610.066,46.01599999999962
1150.0,1893.0,7040.0,25603.78,25650.246,46.46600000000035
1151.0,1894.0,7050.0,25631.45,25664.085,32.6349999999984
1152.0,1897.0,7060.0,25671.38,25704.199,32.818999999999505
1153.0,1899.0,7070.0,25708.94,25732.031,23.09100000000035
1154.0,1900.0,7080.0,25748.88,25772.169,23.28900000000067
1155.0,1902.0,7090.0,25778.46,25809.865,31.405000000002474
1157.0,1903.0,7110.0,25828.0,25849.915,21.915000000000873
1159.0,1904.0,7120.0,25837.35,25879.652,42.30199999999968
1161.0,1905.0,7130.0,25877.31,25889.111,11.800999999999476
1162.0,1906.0,7140.0,25917.26,25929.35,12.090000000000146
1163.0,1909.0,7150.0,25957.2,25938.816,-18.384000000001834
1164.0,1911.0,7160.0,25997.02,25978.783,-18.23700000000099
1165.0,1914.0,7170.0,26037.01,26018.94,-18.06999999999971
1167.0,1916.0,7180.0,26077.03,26059.127,-17.90299999999843
1169.0,1918.0,7190.0,26097.05,26099.104,2.0540000000000873
1170.0,1919.0,7200.0,26137.04,26139.163,2.1229999999995925
1171.0,1922.0,7210.0,26177.05,26179.347,2.297000000002299
1172.0,1923.0,7220.0,26216.99,26199.364,-17.626000000000204
1173.0,1924.0,7230.0,26256.99,26239.472,-17.51800000000003
1174.0,1925.0,7240.0,26296.99,26279.806,-17.184000000001106
1175.0,1926.0,7250.0,26336.95,26319.885,-17.06500000000233
1176.0,1927.0,7260.0,26376.92,26359.849,-17.070999999999913
1178.0,1928.0,7270.0,26416.94,26400.03,-16.909999999999854
1179.0,1929.0,7280.0,26456.95,26440.066,-16.884000000001834
1180.0,1930.0,7290.0,26496.81,26480.318,-16.492000000002008
1181.0,1931.0,7300.0,26536.78,26520.279,-16.501000000000204
1182.0,1932.0,7310.0,26576.78,26560.463,-16.316999999999098
1183.0,1934.0,7320.0,26616.82,26600.354,-16.46600000000035
1184.0,1936.0,7330.0,26656.83,26640.564,-16.26600000000326
1185.0,1937.0,7340.0,26696.75,26680.515,-16.235000000000582
1186.0,1939.0,7350.0,26736.75,26720.741,-16.008999999998196
1187.0,1940.0,7360.0,26776.78,26760.755,-16.024999999997817
1188.0,1941.0,7370.0,26789.1,26800.899,11.799000000002707
1189.0,1945.0,7380.0,26828.99,26840.971,11.980999999999767
1194.0,1946.0,7390.0,26868.81,26881.309,12.498999999999796
1195.0,1947.0,7400.0,26891.58,26893.704,2.1239999999997963
1197.0,1949.0,7410.0,26931.62,26933.855,2.235000000000582
1199.0,1955.0,7420.0,26945.55,26974.15,28.600000000002183
1201.0,1957.0,7430.0,26975.39,26996.867,21.476999999998952
1202.0,1959.0,7440.0,27006.9,27037.129,30.22899999999936
1203.0,1961.0,7450.0,27046.71,27051.175,4.4650000000001455
1204.0,1967.0,7460.0,27086.56,27081.063,-5.497000000003027
1205.0,1968.0,7470.0,27126.46,27112.526,-13.933999999997468
1206.0,1971.0,7480.0,27166.44,27152.654,-13.786000000000058
1207.0,1972.0,7490.0,27206.48,27192.841,-13.638999999999214
1208.0,1975.0,7500.0,27246.47,27232.884,-13.586000000002969
1209.0,1976.0,7510.0,27275.76,27273.094,-2.665999999997439
1210.0,1978.0,7520.0,27315.75,27313.1,-2.650000000001455
1212.0,1981.0,7530.0,27355.73,27353.373,-2.356999999999971
1213.0,1983.0,7540.0,27395.71,27382.664,-13.045999999998457
1214.0,1986.0,7550.0,27435.72,27422.858,-12.86200000000099
1215.0,1988.0,7560.0,27475.73,27462.792,-12.937999999998283
1216.0,1989.0,7570.0,27515.78,27503.012,-12.768000000000029
1217.0,1990.0,7580.0,27555.75,27542.949,-12.800999999999476
1223.0,1992.0,7590.0,27595.72,27583.114,-12.605999999999767
1224.0,1993.0,7600.0,27635.77,27623.094,-12.675999999999476
1225.0,1996.0,7610.0,27675.83,27663.232,-12.598000000001775
1226.0,1999.0,7620.0,27715.9,27703.15,-12.75
1227.0,2000.0,7630.0,27755.88,27743.392,-12.488000000001193
1228.0,2004.0,7640.0,27796.02,27783.412,-12.608000000000175
1229.0,2006.0,7650.0,27836.05,27823.727,-12.32300000000032
1230.0,2007.0,7660.0,27875.93,27863.727,-12.203000000001339
1232.0,2009.0,7670.0,27915.84,27904.039,-11.800999999999476
1234.0,2021.0,7680.0,27955.58,27944.032,-11.548000000002503
1236.0,2022.0,7690.0,27968.75,27984.327,15.577000000001135
1237.0,2025.0,7700.0,28008.71,28024.469,15.759000000001834
1239.0,2030.0,7710.0,28048.69,28064.56,15.87000000000262
1240.0,2032.0,7720.0,28069.22,28077.89,8.669999999998254
1241.0,2034.0,7730.0,28109.2,28118.156,8.955999999998312
1242.0,2036.0,7740.0,28149.12,28158.589,9.46900000000096
1243.0,2037.0,7750.0,28189.11,28179.085,-10.025000000001455
1245.0,2038.0,7760.0,28221.69,28219.288,-2.4019999999982247
1246.0,2039.0,7770.0,28261.77,28259.262,-2.50800000000163
1247.0,2040.0,7780.0,28294.62,28299.38,4.760000000002037
1248.0,2043.0,7790.0,28334.54,28332.001,-2.5390000000006694
1249.0,2044.0,7800.0,28374.6,28372.228,-2.371999999999389
1250.0,2045.0,7810.0,28414.51,28405.059,-9.450999999997293
1251.0,2046.0,7820.0,28454.42,28445.233,-9.18699999999808
1252.0,2048.0,7830.0,28494.39,28485.338,-9.05199999999968
1253.0,2051.0,7840.0,28534.33,28525.548,-8.782000000002881
1254.0,2052.0,7850.0,28574.28,28565.564,-8.71600000000035
1255.0,2053.0,7860.0,28614.29,28605.728,-8.562000000001717
1256.0,2055.0,7870.0,28654.26,28645.817,-8.442999999999302
1257.0,2056.0,7880.0,28694.11,28685.971,-8.138999999999214
1258.0,2057.0,7890.0,28734.1,28725.997,-8.102999999999156
1259.0,2059.0,7900.0,28774.1,28766.171,-7.929000000000087
1261.0,2060.0,7910.0,28814.06,28806.04,-8.020000000000437
1263.0,2061.0,7920.0,28854.07,28846.335,-7.735000000000582
1264.0,2063.0,7930.0,28894.11,28886.401,-7.708999999998923
1265.0,2071.0,7940.0,28934.19,28926.644,-7.5459999999984575
1266.0,2074.0,7950.0,28974.12,28966.644,-7.4759999999987485
1267.0,2075.0,7960.0,29014.13,29006.903,-7.22700000000259
1269.0,2076.0,7970.0,29054.14,29046.962,-7.177999999999884
1270.0,2077.0,7980.0,29087.49,29087.208,-0.2820000000028813
1271.0,2078.0,7990.0,29127.5,29127.192,-0.3080000000009022
1274.0,2081.0,8000.0,29167.5,29167.47,-0.029999999998835847
1278.0,2082.0,8010.0,29207.41,29200.768,-6.641999999999825
1282.0,2084.0,8020.0,29247.39,29241.02,-6.369999999998981
1283.0,2090.0,8030.0,29287.37,29281.037,-6.332999999998719
1284.0,2096.0,8040.0,29327.44,29321.132,-6.307999999997264
1285.0,2098.0,8050.0,29367.58,29361.171,-6.409000000003289
1286.0,2101.0,8060.0,29407.68,29401.348,-6.331999999998516
1293.0,2102.0,8070.0,29447.78,29441.391,-6.388999999999214
1295.0,2103.0,8080.0,29487.75,29481.663,-6.086999999999534
1296.0,2104.0,8090.0,29527.76,29521.759,-6.001000000000204
1297.0,2132.0,8100.0,29567.76,29562.11,-5.649999999997817
1298.0,2134.0,8110.0,29607.7,29602.119,-5.58100000000195
1299.0,2135.0,8120.0,29645.29,29642.339,-2.9510000000009313
1300.0,2138.0,8130.0,29685.45,29682.343,-3.106999999999971
1302.0,2139.0,8140.0,29697.75,29722.543,24.793000000001484
1303.0,2141.0,8150.0,29737.85,29760.151,22.301000000003114
1304.0,2144.0,8160.0,29757.91,29800.643,42.733000000000175
1305.0,2146.0,8170.0,29792.18,29812.9,20.720000000001164
1306.0,2151.0,8180.0,29832.21,29853.15,20.94000000000233
1307.0,2153.0,8190.0,29872.18,29873.353,1.172999999998865
1308.0,2156.0,8200.0,29912.2,29907.654,-4.5460000000020955
1309.0,2157.0,8210.0,29952.18,29947.933,-4.246999999999389
1310.0,2158.0,8220.0,29992.14,29987.966,-4.173999999999069
1311.0,2161.0,8230.0,30032.16,30028.199,-3.9609999999993306
1312.0,2162.0,8240.0,30072.15,30068.255,-3.8950000000004366
1313.0,2163.0,8250.0,30112.18,30108.399,-3.7809999999990396
1314.0,2164.0,8260.0,30151.99,30148.409,-3.58100000000195
1315.0,2165.0,8270.0,30192.0,30188.629,-3.370999999999185
1316.0,2167.0,8280.0,30231.91,30228.645,-3.264999999999418
1319.0,2171.0,8290.0,30271.83,30268.77,-3.0600000000013097
1320.0,2172.0,8300.0,30311.61,30308.78,-2.8300000000017462
1321.0,2173.0,8310.0,30351.5,30348.97,-2.529999999998836
1322.0,2182.0,8320.0,30391.46,30389.003,-2.4569999999985157
1323.0,2186.0,8330.0,30431.48,30429.203,-2.2769999999982247
1324.0,2187.0,8340.0,30471.4,30469.216,-2.184000000001106
1326.0,2188.0,8350.0,30511.36,30509.518,-1.842000000000553
1327.0,2191.0,8360.0,30551.28,30549.567,-1.712999999999738
1337.0,2192.0,8370.0,30591.29,30589.836,-1.4540000000015425
1338.0,2194.0,8380.0,30631.25,30629.826,-1.4239999999990687
1339.0,2195.0,8390.0,30671.23,30670.069,-1.1610000000000582
1342.0,2196.0,8400.0,30711.15,30710.131,-1.0190000000002328
1343.0,2198.0,8410.0,30739.96,30750.285,10.325000000000728
1344.0,2199.0,8420.0,30775.35,30790.335,14.985000000000582
1345.0,2200.0,8430.0,30811.94,30830.574,18.634000000001834
1346.0,2201.0,8440.0,30851.92,30859.37,7.450000000000728
1348.0,2202.0,8450.0,30862.86,30895.007,32.147000000000844
1349.0,2203.0,8460.0,30884.37,30931.631,47.26100000000224
1350.0,2204.0,8470.0,30924.36,30971.788,47.427999999999884
1352.0,2206.0,8480.0,30934.71,30982.776,48.06600000000253
1353.0,2207.0,8490.0,30968.4,31004.288,35.88799999999901
1354.0,2209.0,8500.0,31008.39,31044.495,36.10499999999956
1356.0,2211.0,8510.0,31048.29,31055.404,7.113999999997759
1357.0,2214.0,8520.0,31088.29,31089.108,0.8179999999993015
1358.0,2215.0,8530.0,31128.31,31129.291,0.9809999999997672
1359.0,2216.0,8540.0,31168.2,31169.347,1.147000000000844
1360.0,2217.0,8550.0,31208.05,31209.551,1.5010000000002037
1361.0,2228.0,8560.0,31247.97,31249.652,1.6819999999970605
1362.0,2229.0,8570.0,31287.91,31289.872,1.9619999999995343
1363.0,2230.0,8580.0,31323.31,31329.747,6.436999999998079
1364.0,2232.0,8590.0,31363.26,31369.964,6.7040000000015425
1365.0,2233.0,8600.0,31403.24,31410.01,6.769999999996799
1366.0,2234.0,8610.0,31443.2,31445.584,2.3839999999981956
1367.0,2235.0,8620.0,31483.17,31485.587,2.4170000000012806
1368.0,2236.0,8630.0,31492.84,31525.751,32.91100000000006
1375.0,2238.0,8660.0,31548.5,31565.758,17.25800000000163
1379.0,2241.0,8670.0,31564.41,31605.889,41.47899999999936
1381.0,2242.0,8680.0,31574.15,31615.623,41.47299999999814
1386.0,2244.0,8690.0,31585.04,31625.236,40.19599999999991
1388.0,2250.0,8700.0,31606.19,31631.427,25.23700000000099
1389.0,2255.0,8710.0,31646.15,31671.604,25.453999999997905
1390.0,2262.0,8720.0,31656.76,31687.585,30.825000000000728
1391.0,2264.0,8730.0,31681.63,31697.313,15.682999999997264
1392.0,2273.0,8740.0,31692.19,31708.291,16.101000000002387
1393.0,2275.0,8750.0,31732.15,31729.511,-2.639000000002852
1394.0,2276.0,8760.0,31740.78,31769.583,28.802999999999884
1395.0,2277.0,8770.0,31780.8,31780.121,-0.6790000000000873
1396.0,2281.0,8780.0,31818.81,31815.758,-3.05199999999968
1397.0,2282.0,8790.0,31832.89,31855.837,22.947000000000116
1398.0,2283.0,8800.0,31872.88,31864.373,-8.507000000001426
1399.0,2284.0,8810.0,31884.6,31904.626,20.02600000000166
1400.0,2285.0,8820.0,31924.61,31942.972,18.36200000000099
