run1_idx,run2_idx,confidence,event_type,run1_distance,run2_distance,run1_clock,run2_clock,depth_run1,depth_run2,depth_change,depth_growth_rate,length_run1,length_run2,length_change,length_growth_rate,width_run1,width_run2,width_change,width_growth_rate,is_critical
768,1196,0.582697344354136,CLUSTER,14950.79,14954.888,5.066666666666666,8.633333333333333,15.0,13.0,-2.0,-0.13333333333333333,3.43,4.4,0.9700000000000002,0.06466666666666668,3.5,2.6,-0.8999999999999999,-0.05999999999999999,False
771,1197,0.5509212451668576,METAL_LOSS,14952.76,14955.991,5.766666666666667,6.95,31.0,18.0,-13.0,-0.8666666666666667,0.98,7.1,6.119999999999999,0.408,4.09,3.0,-1.0899999999999999,-0.07266666666666666,False
769,1198,0.503643710495265,CLUSTER,14951.13,14956.581,3.85,8.633333333333333,25.0,18.0,-7.0,-0.4666666666666667,6.48,1.6,-4.880000000000001,-0.32533333333333336,10.52,1.7,-8.82,-0.588,False
775,1243,0.5934288191310528,CLUSTER,15036.01,15049.265,8.616666666666667,5.066666666666666,13.0,11.0,-2.0,-0.13333333333333333,3.04,5.8,2.76,0.184,3.31,3.7,0.3900000000000001,0.02600000000000001,False
774,1245,0.7198819349863189,METAL_LOSS,15034.27,15053.599,8.95,8.783333333333333,11.0,13.0,2.0,0.13333333333333333,0.71,2.6,1.8900000000000001,0.126,0.67,1.0,0.32999999999999996,0.022,False
778,1257,0.6197660244396405,METAL_LOSS,15066.49,15086.227,3.15,7.75,12.0,17.0,5.0,0.3333333333333333,1.1,1.9,0.7999999999999998,0.05333333333333332,1.02,2.2,1.1800000000000002,0.07866666666666668,False
779,1258,0.5965223696595371,METAL_LOSS,15072.99,15087.602,8.483333333333333,7.433333333333334,14.0,13.0,-1.0,-0.06666666666666667,0.75,0.9,0.15000000000000002,0.010000000000000002,0.59,0.7,0.10999999999999999,0.007333333333333332,False
784,1261,0.6269604834611924,CLUSTER,15078.58,15097.29,9.3,3.183333333333333,25.0,23.0,-2.0,-0.13333333333333333,3.47,3.3,-0.17000000000000037,-0.011333333333333358,1.28,2.6,1.32,0.08800000000000001,False
783,1262,0.660283666941632,METAL_LOSS,15078.28,15098.202,9.283333333333333,8.533333333333333,11.0,31.0,20.0,1.3333333333333333,0.71,15.3,14.59,0.9726666666666667,0.79,7.6,6.81,0.45399999999999996,False
782,1264,0.529767098982993,METAL_LOSS,15075.83,15101.07,9.633333333333333,9.383333333333333,22.0,24.0,2.0,0.13333333333333333,0.71,12.4,11.690000000000001,0.7793333333333334,0.71,5.5,4.79,0.31933333333333336,False
785,1266,0.576959621327542,CLUSTER,15084.72,15101.909,3.7333333333333334,2.3333333333333335,18.0,11.0,-7.0,-0.4666666666666667,1.81,2.4,0.5899999999999999,0.039333333333333324,6.3,1.3,-5.0,-0.3333333333333333,False
787,1273,0.6421521545164114,CLUSTER,15086.39,15109.157,3.2,3.55,19.0,32.0,13.0,0.8666666666666667,4.32,5.6,1.2799999999999994,0.08533333333333329,10.74,7.3,-3.4400000000000004,-0.22933333333333336,False
796,1309,0.7445690097015722,METAL_LOSS,15275.68,15315.226,4.8,4.733333333333333,10.0,15.0,5.0,0.3333333333333333,2.09,9.5,7.41,0.494,0.71,8.2,7.489999999999999,0.4993333333333333,False
803,1319,0.5979935219352955,METAL_LOSS,15345.69,15383.114,4.333333333333333,5.816666666666666,24.0,32.0,8.0,0.5333333333333333,2.05,1.3,-0.7499999999999998,-0.04999999999999998,6.02,2.6,-3.4199999999999995,-0.22799999999999995,False
817,1337,0.554202459169666,CLUSTER,15564.27,15546.375,4.816666666666666,6.466666666666667,24.0,13.0,-11.0,-0.7333333333333333,2.72,8.5,5.779999999999999,0.3853333333333333,2.28,4.6,2.32,0.15466666666666665,False
832,1364,0.5132689867141986,METAL_LOSS_MFG,16017.19,15996.385,7.483333333333333,7.916666666666667,10.0,13.0,3.0,0.2,0.79,11.1,10.309999999999999,0.6873333333333332,0.71,5.2,4.49,0.29933333333333334,False
843,1384,0.7643274766354515,METAL_LOSS,16436.07,16422.142,4.916666666666667,4.5,10.0,21.0,11.0,0.7333333333333333,0.94,3.5,2.56,0.17066666666666666,0.67,2.4,1.73,0.11533333333333333,False
848,1387,0.7224011528389519,CLUSTER,16515.7,16502.995,6.65,5.35,20.0,17.0,-3.0,-0.2,3.48,3.7,0.2200000000000002,0.01466666666666668,16.19,3.1,-13.090000000000002,-0.8726666666666668,False
851,1394,0.7517818743265767,METAL_LOSS,16595.76,16582.897,8.283333333333333,7.9,14.0,26.0,12.0,0.8,2.84,14.6,11.76,0.784,0.71,10.4,9.690000000000001,0.6460000000000001,False
853,1395,0.7385550236258933,METAL_LOSS,16597.57,16583.117,6.483333333333333,6.4,12.0,19.0,7.0,0.4666666666666667,1.61,4.4,2.79,0.186,0.79,3.8,3.01,0.20066666666666666,False
854,1396,0.5448699231811617,METAL_LOSS,16597.57,16583.225,4.833333333333333,3.3,10.0,14.0,4.0,0.26666666666666666,1.69,11.1,9.41,0.6273333333333333,8.19,10.6,2.41,0.16066666666666668,False
857,1402,0.5217982913842304,CLUSTER,16677.37,16663.432,2.4333333333333336,7.016666666666667,18.0,20.0,2.0,0.13333333333333333,4.88,5.6,0.7199999999999998,0.04799999999999998,24.86,4.7,-20.16,-1.344,False
860,1408,0.541610453354532,CLUSTER,16756.69,16743.871,3.25,7.766666666666667,12.0,24.0,12.0,0.8,4.25,2.2,-2.05,-0.13666666666666666,3.86,2.7,-1.1599999999999997,-0.07733333333333331,False
969,1558,0.8680823576206022,METAL_LOSS,20413.71,20417.103,5.783333333333333,5.4,11.0,14.0,3.0,0.2,1.81,1.1,-0.71,-0.04733333333333333,2.87,0.7,-2.17,-0.14466666666666667,False
1008,1595,0.8350583366746287,CLUSTER,21362.42,21366.778,7.183333333333334,7.25,28.0,23.0,-5.0,-0.3333333333333333,3.66,8.0,4.34,0.28933333333333333,14.43,9.2,-5.23,-0.3486666666666667,False
1010,1596,0.8704236656040769,METAL_LOSS,21362.53,21366.955,4.383333333333334,4.333333333333333,40.0,37.0,-3.0,-0.2,3.27,5.3,2.03,0.13533333333333333,0.63,7.8,7.17,0.478,False
1012,1597,0.6772744588910896,METAL_LOSS,21362.58,21367.064,10.783333333333333,9.066666666666666,13.0,23.0,10.0,0.6666666666666666,1.3,2.5,1.2,0.08,1.42,1.5,0.08000000000000007,0.005333333333333338,False
1006,1598,0.6603698188134997,METAL_LOSS,21360.9,21367.073,7.366666666666666,8.466666666666667,26.0,20.0,-6.0,-0.4,1.5,1.5,0.0,0.0,7.17,0.9,-6.27,-0.418,False
1038,1641,0.5754875601250088,CLUSTER,22083.5,22089.377,6.966666666666667,11.55,16.0,16.0,0.0,0.0,2.48,1.9,-0.5800000000000001,-0.03866666666666667,11.02,2.6,-8.42,-0.5613333333333334,False
1037,1642,0.7587266270029699,CLUSTER,22083.48,22089.846,4.65,5.316666666666666,48.0,34.0,-14.0,-0.9333333333333333,2.83,14.1,11.27,0.7513333333333333,11.63,11.3,-0.33000000000000007,-0.022000000000000006,False
1049,1673,0.6012591312373835,METAL_LOSS,22483.34,22491.955,6.916666666666667,4.483333333333333,10.0,19.0,9.0,0.6,2.6,1.5,-1.1,-0.07333333333333333,0.71,1.3,0.5900000000000001,0.03933333333333334,False
1051,1675,0.5626344351996206,METAL_LOSS_MFG,22485.22,22493.163,12.433333333333334,5.183333333333334,11.0,22.0,11.0,0.7333333333333333,3.39,4.8,1.4099999999999997,0.09399999999999999,0.71,5.4,4.69,0.3126666666666667,False
1069,1697,0.7174664344942032,METAL_LOSS,23022.0,23031.68,5.333333333333333,6.5,14.0,16.0,2.0,0.13333333333333333,1.06,3.4,2.34,0.156,0.94,2.9,1.96,0.13066666666666665,False
1097,1773,0.7706107447100778,METAL_LOSS,23675.98,23700.325,5.15,4.716666666666667,26.0,19.0,-7.0,-0.4666666666666667,0.98,4.4,3.4200000000000004,0.22800000000000004,1.14,10.7,9.559999999999999,0.6373333333333332,False
1099,1783,0.7172087671430927,CLUSTER,23754.1,23766.529,5.466666666666667,4.966666666666667,38.0,24.0,-14.0,-0.9333333333333333,3.04,9.6,6.56,0.4373333333333333,10.01,28.1,18.090000000000003,1.2060000000000002,False
1200,1954,0.5773917207813566,METAL_LOSS,26946.29,26973.337,12.4,9.1,25.0,30.0,5.0,0.3333333333333333,2.68,1.1,-1.58,-0.10533333333333333,0.71,1.6,0.8900000000000001,0.05933333333333334,False
1387,2245,0.5619264972453901,METAL_LOSS,31586.57,31627.438,5.766666666666667,5.5,16.0,11.0,-5.0,-0.3333333333333333,1.3,7.0,5.7,0.38,3.62,4.3,0.6799999999999997,0.045333333333333316,False
1450,2362,0.5305088359232937,CLUSTER,33031.11,33035.938,7.416666666666667,6.466666666666667,10.0,14.0,4.0,0.26666666666666666,2.95,7.9,4.95,0.33,5.63,3.3,-2.33,-0.15533333333333335,False
1451,2365,0.530939822448618,CLUSTER,33031.14,33039.216,4.7,8.333333333333334,15.0,13.0,-2.0,-0.13333333333333333,1.87,4.7,2.83,0.18866666666666668,10.12,2.7,-7.419999999999999,-0.4946666666666666,False
1463,2392,0.5094819037190027,CLUSTER,33304.98,33317.277,11.583333333333334,7.966666666666667,11.0,14.0,3.0,0.2,3.67,3.9,0.22999999999999998,0.015333333333333332,5.55,3.8,-1.75,-0.11666666666666667,False
1470,2399,0.5184531597221681,CLUSTER,33390.29,33402.329,5.55,12.366666666666667,20.0,16.0,-4.0,-0.26666666666666666,6.35,2.1,-4.25,-0.2833333333333333,4.38,3.4,-0.98,-0.06533333333333333,False
1474,2405,0.5339693333335793,CLUSTER,33430.71,33439.4,7.8,12.9,21.0,21.0,0.0,0.0,2.27,2.9,0.6299999999999999,0.041999999999999996,10.7,2.8,-7.8999999999999995,-0.5266666666666666,False
1482,2420,0.6654750545770672,CLUSTER,33512.3,33524.006,5.05,5.9,33.0,26.0,-7.0,-0.4666666666666667,4.28,2.8,-1.4800000000000004,-0.0986666666666667,21.68,2.2,-19.48,-1.2986666666666666,False
1497,2474,0.5751743723987941,METAL_LOSS,33853.06,33884.898,11.95,11.7,10.0,28.0,18.0,1.2,1.1,1.0,-0.10000000000000009,-0.006666666666666672,1.18,1.2,0.020000000000000018,0.0013333333333333346,False
1504,2483,0.5484814685432163,METAL_LOSS,33975.28,33985.453,9.166666666666666,12.116666666666667,18.0,17.0,-1.0,-0.06666666666666667,3.7,1.3,-2.4000000000000004,-0.16000000000000003,0.87,1.8,0.93,0.062000000000000006,False
1506,2484,0.5850771977687432,CLUSTER,33975.39,33986.785,9.716666666666667,12.033333333333333,16.0,19.0,3.0,0.2,2.63,9.9,7.2700000000000005,0.4846666666666667,7.23,6.1,-1.1300000000000008,-0.07533333333333339,False
1516,2504,0.5723349300603052,CLUSTER,34137.11,34143.396,6.583333333333333,6.783333333333333,22.0,15.0,-7.0,-0.4666666666666667,2.92,3.4,0.48,0.032,11.5,2.9,-8.6,-0.5733333333333334,False
1695,2798,0.6215011724993448,METAL_LOSS,39530.85,39517.218,5.933333333333334,3.3333333333333335,15.0,14.0,-1.0,-0.06666666666666667,1.18,1.9,0.72,0.048,1.81,1.8,-0.010000000000000009,-0.0006666666666666673,False
1697,2801,0.6691100457642848,CLUSTER,39553.36,39558.96,3.0166666666666666,3.8666666666666667,39.0,15.0,-24.0,-1.6,4.88,2.0,-2.88,-0.192,30.98,2.0,-28.98,-1.932,False
1705,2833,0.6435230081480404,CLUSTER,39641.08,39644.56,2.033333333333333,2.783333333333333,31.0,14.0,-17.0,-1.1333333333333333,5.05,8.2,3.1499999999999995,0.20999999999999996,14.2,3.7,-10.5,-0.7,False
1706,2834,0.5231410580279529,CLUSTER,39641.74,39646.759,6.966666666666667,3.0833333333333335,33.0,20.0,-13.0,-0.8666666666666667,3.32,8.4,5.08,0.33866666666666667,9.3,3.9,-5.4,-0.36000000000000004,False
1710,2850,0.6615725082668068,METAL_LOSS,39747.57,39746.765,4.166666666666667,3.4333333333333336,11.0,16.0,5.0,0.3333333333333333,1.42,3.9,2.48,0.16533333333333333,1.34,2.7,1.36,0.09066666666666667,False
1761,2984,0.7479725617223754,METAL_LOSS_MFG,41165.77,41168.72,8.2,9.216666666666667,16.0,14.0,-2.0,-0.13333333333333333,0.59,2.4,1.81,0.12066666666666667,0.63,1.8,1.17,0.078,False
1762,2985,0.6515164295730937,METAL_LOSS_MFG,41166.98,41170.092,2.1,9.216666666666667,11.0,14.0,3.0,0.2,3.78,4.1,0.31999999999999984,0.021333333333333322,1.42,2.0,0.5800000000000001,0.03866666666666667,False
1763,2988,0.5286020948817184,METAL_LOSS_MFG,41170.29,41174.898,1.9,9.383333333333333,30.0,14.0,-16.0,-1.0666666666666667,3.82,2.9,-0.9199999999999999,-0.06133333333333333,5.55,3.7,-1.8499999999999996,-0.12333333333333331,False
1792,3029,0.5524508938926366,METAL_LOSS,41593.16,41592.753,7.95,4.533333333333333,10.0,14.0,4.0,0.26666666666666666,3.03,1.2,-1.8299999999999998,-0.12199999999999998,0.59,1.2,0.61,0.04066666666666666,False
1805,3051,0.5930829990451117,METAL_LOSS,41636.74,41636.693,9.766666666666667,4.733333333333333,25.0,16.0,-9.0,-0.6,2.09,2.0,-0.08999999999999986,-0.005999999999999991,1.26,1.5,0.24,0.016,False
1806,3052,0.6016762177650672,METAL_LOSS,41637.81,41637.671,9.933333333333334,5.233333333333333,14.0,12.0,-2.0,-0.13333333333333333,2.09,1.9,-0.18999999999999995,-0.012666666666666663,1.89,1.3,-0.5899999999999999,-0.039333333333333324,False
1808,3055,0.5028693409739935,METAL_LOSS,41647.17,41645.397,10.25,4.4,16.0,14.0,-2.0,-0.13333333333333333,0.63,1.8,1.17,0.078,0.87,1.2,0.32999999999999996,0.022,False
1807,3057,0.5053233683539471,CLUSTER,41645.97,41645.873,9.35,7.366666666666666,20.0,11.0,-9.0,-0.6,5.22,4.0,-1.2199999999999998,-0.08133333333333331,4.96,1.3,-3.66,-0.24400000000000002,False
1809,3058,0.5059041069722929,CLUSTER,41647.33,41646.434,9.716666666666667,4.166666666666667,16.0,17.0,1.0,0.06666666666666667,2.06,3.4,1.3399999999999999,0.08933333333333332,3.94,1.8,-2.1399999999999997,-0.14266666666666664,False
1810,3061,0.7702010187839803,CLUSTER,41648.63,41647.425,9.75,9.583333333333334,12.0,19.0,7.0,0.4666666666666667,2.66,2.7,0.040000000000000036,0.002666666666666669,3.92,1.6,-2.32,-0.15466666666666665,False
1811,3062,0.5082166189115087,METAL_LOSS,41649.13,41647.51,10.383333333333333,3.85,15.0,16.0,1.0,0.06666666666666667,0.75,2.0,1.25,0.08333333333333333,0.71,1.2,0.49,0.03266666666666666,False
1812,3063,0.6302093600766918,METAL_LOSS,41649.59,41647.677,9.633333333333333,10.233333333333333,24.0,26.0,2.0,0.13333333333333333,0.94,10.5,9.56,0.6373333333333334,0.71,2.6,1.8900000000000001,0.126,False
1813,3067,0.6870123209165756,CLUSTER,41650.41,41648.238,9.533333333333333,9.583333333333334,15.0,17.0,2.0,0.13333333333333333,3.7,1.1,-2.6,-0.17333333333333334,3.56,0.7,-2.8600000000000003,-0.19066666666666668,False
1814,3070,0.7192681311682261,CLUSTER,41651.43,41648.973,9.65,9.583333333333334,14.0,15.0,1.0,0.06666666666666667,2.66,1.3,-1.36,-0.09066666666666667,2.64,0.6,-2.04,-0.136,False
1815,3072,0.5144307863735998,CLUSTER,41651.88,41650.397,9.633333333333333,3.8666666666666667,14.0,13.0,-1.0,-0.06666666666666667,2.84,3.9,1.06,0.07066666666666667,4.19,3.5,-0.6900000000000004,-0.04600000000000003,False
1816,3074,0.5007959567013103,CLUSTER,41652.4,41651.532,9.65,4.133333333333334,12.0,13.0,1.0,0.06666666666666667,2.08,8.2,6.119999999999999,0.408,2.26,3.0,0.7400000000000002,0.04933333333333335,False
1817,3075,0.5456377268381718,METAL_LOSS,41652.8,41653.412,9.9,4.133333333333334,11.0,12.0,1.0,0.06666666666666667,1.02,7.8,6.779999999999999,0.45199999999999996,1.26,3.3,2.04,0.136,False
1818,3076,0.7253738299901693,CLUSTER,41653.26,41653.858,8.866666666666667,7.816666666666666,19.0,12.0,-7.0,-0.4666666666666667,3.68,3.1,-0.5800000000000001,-0.03866666666666667,2.75,4.6,1.8499999999999996,0.12333333333333331,False
1819,3077,0.9031917542182037,CLUSTER,41653.89,41655.673,9.8,9.783333333333333,21.0,10.0,-11.0,-0.7333333333333333,2.99,2.9,-0.0900000000000003,-0.00600000000000002,2.54,0.9,-1.6400000000000001,-0.10933333333333334,False
1820,3079,0.6681065902579139,CLUSTER,41655.43,41656.654,9.666666666666666,11.433333333333334,13.0,12.0,-1.0,-0.06666666666666667,2.38,3.1,0.7200000000000002,0.048000000000000015,2.16,3.9,1.7399999999999998,0.11599999999999998,False
1821,3081,0.5570227316142458,CLUSTER,41658.63,41659.915,2.6833333333333336,9.866666666666667,16.0,17.0,1.0,0.06666666666666667,3.28,16.7,13.42,0.8946666666666666,1.43,8.9,7.470000000000001,0.49800000000000005,False
1822,3082,0.577787742757135,CLUSTER,41659.02,41661.578,2.466666666666667,9.666666666666666,15.0,17.0,2.0,0.13333333333333333,7.88,5.7,-2.1799999999999997,-0.14533333333333331,2.75,3.2,0.4500000000000002,0.030000000000000013,False
1824,3104,0.5918058418961217,CLUSTER,41676.35,41705.988,8.266666666666667,7.0,33.0,20.0,-13.0,-0.8666666666666667,5.5,4.8,-0.7000000000000002,-0.046666666666666676,11.56,4.1,-7.460000000000001,-0.4973333333333334,False
1825,3105,0.5046301310132727,METAL_LOSS,41676.62,41706.138,2.8166666666666664,7.883333333333333,16.0,32.0,16.0,1.0666666666666667,0.83,2.2,1.37,0.09133333333333334,0.55,1.9,1.3499999999999999,0.09,False
1828,3123,0.5296270752876234,CLUSTER,41704.14,41737.707,6.683333333333334,7.716666666666667,16.0,14.0,-2.0,-0.13333333333333333,2.22,1.1,-1.12,-0.07466666666666667,2.47,0.9,-1.5700000000000003,-0.10466666666666669,False
1827,3125,0.7200976229605018,CLUSTER,41703.53,41738.091,4.95,4.766666666666667,33.0,30.0,-3.0,-0.2,5.21,6.3,1.0899999999999999,0.07266666666666666,3.73,4.3,0.5699999999999998,0.03799999999999999,False
1830,3126,0.6044030707718793,CLUSTER,41704.47,41739.111,5.016666666666667,4.666666666666667,23.0,11.0,-12.0,-0.8,4.01,6.0,1.9900000000000002,0.13266666666666668,2.87,4.7,1.83,0.12200000000000001,False
1832,3128,0.5506724806687998,CLUSTER,41705.97,41742.274,7.716666666666667,8.4,11.0,19.0,8.0,0.5333333333333333,4.12,7.9,3.7800000000000002,0.252,17.76,4.6,-13.160000000000002,-0.8773333333333334,False
1829,3130,0.6243209379146428,CLUSTER,41704.24,41743.215,6.3,7.666666666666667,14.0,22.0,8.0,0.5333333333333333,5.59,5.2,-0.3899999999999997,-0.025999999999999978,14.6,4.4,-10.2,-0.6799999999999999,False
1834,3132,0.6087798019735879,METAL_LOSS,41706.26,41744.636,2.7333333333333334,1.6666666666666665,10.0,14.0,4.0,0.26666666666666666,1.3,4.5,3.2,0.21333333333333335,3.42,2.1,-1.3199999999999998,-0.088,False
1833,3133,0.5051605815672956,CLUSTER,41706.26,41745.351,3.7333333333333334,1.7666666666666666,23.0,18.0,-5.0,-0.3333333333333333,2.44,1.6,-0.8399999999999999,-0.05599999999999999,9.05,1.7,-7.3500000000000005,-0.49000000000000005,False
1836,3224,0.5222053190434429,METAL_LOSS,41746.38,41786.913,9.916666666666666,2.5833333333333335,11.0,20.0,9.0,0.6,0.71,2.8,2.09,0.13933333333333334,0.55,2.0,1.45,0.09666666666666666,False
1838,3284,0.54399531910508,CLUSTER,41784.33,41820.653,3.3333333333333335,2.9333333333333336,13.0,23.0,10.0,0.6666666666666666,3.85,4.1,0.24999999999999956,0.01666666666666664,6.24,1.4,-4.84,-0.32266666666666666,False
1840,3290,0.5969760245853831,METAL_LOSS,41786.2,41823.389,4.2,3.6333333333333333,11.0,26.0,15.0,1.0,0.79,1.1,0.31000000000000005,0.02066666666666667,0.71,1.3,0.5900000000000001,0.03933333333333334,False
1844,3316,0.6822975427351614,CLUSTER,41865.72,41866.66,8.5,8.85,11.0,21.0,10.0,0.6666666666666666,2.05,3.9,1.85,0.12333333333333334,9.82,2.8,-7.0200000000000005,-0.468,False
1899,3468,0.7188112749804568,CLUSTER,43675.86,43686.093,6.0,6.85,10.0,22.0,12.0,0.8,2.64,2.7,0.06000000000000005,0.0040000000000000036,4.11,1.2,-2.91,-0.194,False
1927,3539,0.7078321430933041,CLUSTER,44056.42,44074.918,5.066666666666666,4.8,30.0,20.0,-10.0,-0.6666666666666666,1.85,12.6,10.75,0.7166666666666667,10.89,3.5,-7.390000000000001,-0.4926666666666667,False
1926,3540,0.8449452048754433,METAL_LOSS,44056.31,44075.039,7.25,7.5,13.0,12.0,-1.0,-0.06666666666666667,5.04,4.8,-0.2400000000000002,-0.016000000000000014,0.59,2.1,1.5100000000000002,0.10066666666666668,False
1929,3621,0.532911242384048,CLUSTER,44100.91,44118.976,5.7,4.033333333333333,23.0,19.0,-4.0,-0.26666666666666666,10.97,10.0,-0.9700000000000006,-0.0646666666666667,12.82,4.3,-8.52,-0.568,False
1930,3699,0.5957400307130591,CLUSTER,44134.6,44150.469,4.266666666666667,4.066666666666666,26.0,20.0,-6.0,-0.4,2.95,1.0,-1.9500000000000002,-0.13,9.22,1.8,-7.420000000000001,-0.4946666666666667,False
1933,3724,0.5272728018059328,CLUSTER,44214.46,44227.733,3.7333333333333334,5.366666666666666,25.0,38.0,13.0,0.8666666666666667,4.15,1.0,-3.1500000000000004,-0.21000000000000002,10.91,1.2,-9.71,-0.6473333333333334,False
1965,3867,0.5112754147696316,METAL_LOSS,44918.76,44931.234,8.916666666666666,3.9166666666666665,17.0,26.0,9.0,0.6,1.02,1.6,0.5800000000000001,0.03866666666666667,8.54,4.1,-4.4399999999999995,-0.296,False
1969,3881,0.550196481237749,CLUSTER,44997.09,45011.45,4.916666666666667,7.416666666666667,12.0,21.0,9.0,0.6,4.68,2.8,-1.88,-0.12533333333333332,9.8,2.0,-7.800000000000001,-0.52,False
1975,3897,0.6100536248730495,METAL_LOSS,45112.14,45133.465,12.5,7.366666666666666,38.0,16.0,-22.0,-1.4666666666666666,1.1,1.2,0.09999999999999987,0.0066666666666666576,1.22,1.9,0.6799999999999999,0.04533333333333333,False
1976,3899,0.5657901355186461,METAL_LOSS,45112.14,45137.73,12.016666666666667,8.566666666666666,39.0,36.0,-3.0,-0.2,1.22,1.3,0.08000000000000007,0.005333333333333338,0.59,1.1,0.5100000000000001,0.03400000000000001,False
1978,3908,0.561380891993928,METAL_LOSS,45138.44,45173.343,3.95,4.5,14.0,11.0,-3.0,-0.2,0.98,4.6,3.6199999999999997,0.24133333333333332,1.1,4.5,3.4,0.22666666666666666,False
1979,3914,0.5153779910653586,CLUSTER,45139.21,45177.749,3.5666666666666664,11.05,47.0,14.0,-33.0,-2.2,5.47,4.6,-0.8700000000000001,-0.05800000000000001,5.59,1.9,-3.69,-0.246,False
1980,3926,0.618084720944221,METAL_LOSS,45151.38,45188.448,4.35,6.1,14.0,16.0,2.0,0.13333333333333333,1.22,1.4,0.17999999999999994,0.011999999999999995,1.34,1.3,-0.040000000000000036,-0.002666666666666669,False
1981,3942,0.5350716653818284,METAL_LOSS_MFG,45166.83,45200.272,5.916666666666667,6.666666666666667,21.0,16.0,-5.0,-0.3333333333333333,0.47,1.5,1.03,0.06866666666666667,0.55,1.5,0.95,0.06333333333333332,False
2018,4056,0.8881339570270194,CLUSTER,46109.65,46128.317,7.116666666666666,7.15,24.0,35.0,11.0,0.7333333333333333,3.65,4.7,1.0500000000000003,0.07000000000000002,5.03,3.9,-1.1300000000000003,-0.07533333333333335,False
2017,4057,0.7558698030030065,CLUSTER,46109.65,46128.583,4.816666666666666,4.383333333333334,26.0,21.0,-5.0,-0.3333333333333333,4.52,1.4,-3.1199999999999997,-0.208,5.7,2.7,-3.0,-0.2,False
2021,4097,0.5826929251800951,CLUSTER,46190.01,46203.199,5.533333333333333,5.25,15.0,21.0,6.0,0.4,2.56,2.2,-0.3599999999999999,-0.02399999999999999,9.59,2.3,-7.29,-0.486,False
2024,4098,0.5165015709866048,CLUSTER,46191.89,46203.734,6.433333333333334,6.283333333333333,12.0,24.0,12.0,0.8,0.91,5.9,4.99,0.33266666666666667,7.39,7.7,0.3100000000000005,0.0206666666666667,False
2022,4101,0.543254950884332,CLUSTER,46190.08,46204.436,4.183333333333334,5.1,14.0,28.0,14.0,0.9333333333333333,2.17,2.2,0.03000000000000025,0.0020000000000000165,4.65,2.4,-2.2500000000000004,-0.15000000000000002,False
2026,4102,0.5771167895593488,METAL_LOSS,46191.92,46205.335,3.7333333333333334,4.55,15.0,14.0,-1.0,-0.06666666666666667,0.87,1.9,1.0299999999999998,0.06866666666666665,1.93,1.7,-0.22999999999999998,-0.015333333333333332,False
2025,4106,0.5512350232129247,METAL_LOSS,46191.91,46209.058,8.083333333333334,5.966666666666667,11.0,23.0,12.0,0.8,0.75,1.8,1.05,0.07,1.22,1.1,-0.11999999999999988,-0.007999999999999991,False
2031,4116,0.5436324901124495,METAL_LOSS,46272.09,46289.373,9.383333333333333,4.266666666666667,21.0,18.0,-3.0,-0.2,1.02,2.8,1.7799999999999998,0.11866666666666666,0.91,2.0,1.0899999999999999,0.07266666666666666,False
2033,4142,0.5686095351747823,METAL_LOSS_MFG,46333.84,46351.66,9.05,6.183333333333334,24.0,16.0,-8.0,-0.5333333333333333,4.57,4.7,0.1299999999999999,0.00866666666666666,0.71,1.8,1.09,0.07266666666666667,False
2034,4146,0.5170737263128994,METAL_LOSS_MFG,46343.06,46354.423,8.95,8.933333333333334,10.0,14.0,4.0,0.26666666666666666,3.98,1.2,-2.7800000000000002,-0.18533333333333335,1.73,1.9,0.16999999999999993,0.011333333333333329,False
2036,4202,0.5592896714783273,METAL_LOSS_MFG,46377.81,46393.284,7.6,6.566666666666666,12.0,18.0,6.0,0.4,0.94,3.2,2.2600000000000002,0.15066666666666667,1.06,1.5,0.43999999999999995,0.02933333333333333,False
2039,4218,0.7790173548026602,METAL_LOSS,46430.44,46448.789,8.05,8.016666666666667,28.0,31.0,3.0,0.2,1.06,30.7,29.64,1.976,2.13,11.3,9.170000000000002,0.6113333333333334,False
2038,4219,0.7006247245107531,METAL_LOSS,46430.41,46450.971,7.516666666666667,6.55,38.0,21.0,-17.0,-1.1333333333333333,1.65,2.1,0.4500000000000002,0.030000000000000013,1.14,3.4,2.26,0.15066666666666664,False
2041,4220,0.517769599506887,METAL_LOSS,46432.14,46451.076,5.133333333333334,2.1166666666666667,10.0,20.0,10.0,0.6666666666666666,0.91,4.1,3.1899999999999995,0.21266666666666664,0.87,2.6,1.73,0.11533333333333333,False
2042,4222,0.6109963341517805,METAL_LOSS_MFG,46437.34,46451.214,7.3,7.366666666666666,14.0,38.0,24.0,1.6,0.59,1.1,0.5100000000000001,0.03400000000000001,0.71,0.6,-0.10999999999999999,-0.007333333333333332,False
2078,4337,0.6570676820602206,CLUSTER,47266.22,47306.165,3.3166666666666664,4.733333333333333,11.0,13.0,2.0,0.13333333333333333,3.04,5.6,2.5599999999999996,0.17066666666666663,7.08,3.7,-3.38,-0.22533333333333333,False
2079,4339,0.5409291517463264,METAL_LOSS,47266.24,47307.52,1.7833333333333332,4.766666666666667,12.0,15.0,3.0,0.2,0.94,0.6,-0.33999999999999997,-0.022666666666666665,1.97,1.0,-0.97,-0.06466666666666666,False
2295,4886,0.5918113666889969,METAL_LOSS,53188.12,53194.613,4.9,12.0,12.0,26.0,14.0,0.9333333333333333,1.73,0.6,-1.13,-0.07533333333333332,1.85,1.7,-0.15000000000000013,-0.010000000000000009,False
