joint_number,joint_length,wall_thickness,dist_upstream_weld,dist_downstream_weld,log_distance,event_type,orientation,depth_percent,depth_inches,od_reduction_pct,od_reduction_in,length,width,clock_position,comments,Anomalies per Joint,Tool Velocity [ft/s],elevation,Seam Position (TFI),Tool   (TFI),Seam Anomaly  (TFI),mop,smys,Seam Type,pdesign,B31G Psafe [PSI],B31G Pburst [PSI],safe_pressure_psi,burst_pressure_psi,Effective Area Psafe [PSI],Effective Area Pburst [PSI],erf,rpr,inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned,event_type_normalized,is_reference,clock_decimal,original_index,corrected_distance
8910.0,,0.344,-39.03,0.86,32268.11,Metal Loss,External,14.0,0.048,,,0.67,2.52,6:55,,,0.7,54.7,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.1,2045.36,,,,,,,2015,Metal Loss_32268.1,True,32268.11,32268.11,METAL_LOSS,False,6.916666666666667,1469,32218.114687891702
8910.0,,0.344,-39.15,0.74,32268.22,Metal Loss,External,11.0,0.038,,,1.3,3.19,5:57,,,0.7,54.66,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_32268.2,True,32268.22,32268.22,METAL_LOSS,False,5.95,1470,32218.224081223365
8960.0,,0.344,-34.16,0.1,32400.7,Metal Loss,External,15.0,0.052,,,0.55,5.87,6:17,affecting girth weld,,1.0,31.1,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.83,2046.38,,,,,,,2015,Metal Loss_32400.7,True,32400.7,32400.7,METAL_LOSS,False,6.283333333333333,1477,32350.83140105079
8980.0,,0.344,-0.09,10.75,32410.99,Cluster,External,21.0,0.072,,,2.17,12.07,8:46,near girth weld,,1.0,33.11,,,,1160.0,65000.0,,1342.0,1436.27,1994.22,1502.48,2086.15,1508.44,2094.43,0.77,1.8,2015,Cluster_32411.0,True,32410.99,32410.99,CLUSTER,False,8.766666666666667,1481,32361.576761992623
9030.0,,0.344,-29.3,0.15,32564.03,Metal Loss,External,12.0,0.041,,,1.3,2.01,1:04,affecting girth weld,,0.7,97.43,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_32564.0,True,32564.03,32564.03,METAL_LOSS,False,1.0666666666666667,1489,32514.290560081463
9040.0,,0.344,-0.62,39.22,32564.8,Metal Loss,External,11.0,0.038,,,1.18,0.94,11:59,,,0.7,97.86,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_32564.8,True,32564.8,32564.8,METAL_LOSS,False,11.983333333333333,1491,32515.05828815261
9040.0,,0.344,-0.68,39.16,32564.85,Metal Loss,External,11.0,0.038,,,1.69,1.02,1:22,,,0.7,97.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_32564.8,True,32564.85,32564.85,METAL_LOSS,False,1.3666666666666667,1492,32515.108150100397
9160.0,,0.344,-13.31,26.57,32975.48,Cluster,External,42.0,0.144,,,1.06,9.15,7:41,,,0.7,142.76,,,,1160.0,65000.0,,1342.0,1447.7,2010.09,1514.6,2102.98,1520.48,2111.15,0.77,1.81,2015,Cluster_32975.5,True,32975.48,32975.48,CLUSTER,False,7.683333333333334,1517,32958.69999249061
9160.0,,0.344,-13.58,26.3,32975.75,Metal Loss,External,20.0,0.069,,,1.61,3.54,7:55,,,0.7,142.76,,MFL-A/XT,,1160.0,65000.0,,1342.0,1452.27,2016.44,1521.47,2112.52,1522.87,2114.46,0.76,1.82,2015,Metal Loss_32975.8,True,32975.75,32975.75,METAL_LOSS,False,7.916666666666667,1518,32958.835296620775
9160.0,,0.344,-13.59,26.29,32975.76,Cluster,External,41.0,0.141,,,2.2,2.26,8:49,,,0.7,142.76,,,,1160.0,65000.0,,1342.0,1384.79,1922.74,1436.98,1995.21,1441.05,2000.86,0.81,1.72,2015,Cluster_32975.8,True,32975.76,32975.76,CLUSTER,False,8.816666666666666,1519,32958.84030788486
9160.0,,0.344,-13.88,26.0,32976.05,Metal Loss,External,10.0,0.034,,,1.73,0.91,6:37,,,0.7,142.75,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_32976.1,True,32976.05,32976.05,METAL_LOSS,False,6.616666666666667,1520,32958.98563454318
9160.0,,0.344,-13.89,25.99,32976.06,Metal Loss,External,10.0,0.034,,,0.43,0.63,8:40,,,0.7,142.75,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_32976.1,True,32976.06,32976.06,METAL_LOSS,False,8.666666666666666,1521,32958.99064580726
9160.0,,0.344,-13.89,25.99,32976.06,Metal Loss,External,14.0,0.048,,,0.67,0.63,7:52,,,0.7,142.75,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.99,2045.21,,,,,,,2015,Metal Loss_32976.1,True,32976.06,32976.06,METAL_LOSS,False,7.866666666666667,1522,32958.99064580726
9160.0,,0.344,-13.89,25.99,32976.06,Metal Loss,External,26.0,0.089,,,0.59,1.42,8:16,,,0.7,142.75,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.96,2042.39,1542.65,2141.93,1543.19,2142.69,0.75,1.85,2015,Metal Loss_32976.1,True,32976.06,32976.06,METAL_LOSS,False,8.266666666666667,1523,32958.99064580726
9160.0,,0.344,-13.9,25.98,32976.07,Metal Loss,External,12.0,0.041,,,1.89,1.69,6:11,,,0.7,142.75,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_32976.1,True,32976.07,32976.07,METAL_LOSS,False,6.183333333333334,1524,32958.99565707134
9160.0,,0.344,-14.03,25.85,32976.19,Metal Loss,External,10.0,0.034,,,0.55,2.13,7:55,,,0.7,142.75,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_32976.2,True,32976.19,32976.19,METAL_LOSS,False,7.916666666666667,1525,32959.0557922403
9160.0,,0.344,-14.07,25.81,32976.23,Metal Loss,External,17.0,0.058,,,0.59,1.53,8:46,,,0.7,142.75,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.12,2045.39,,,,,,,2015,Metal Loss_32976.2,True,32976.23,32976.23,METAL_LOSS,False,8.766666666666667,1526,32959.07583729662
9160.0,,0.344,-14.53,25.35,32976.69,Cluster,External,32.0,0.11,,,3.37,8.32,7:39,,,0.7,142.75,,,,1160.0,65000.0,,1342.0,1361.14,1889.91,1407.71,1954.57,1457.93,2024.3,0.82,1.68,2015,Cluster_32976.7,True,32976.69,32976.69,CLUSTER,False,7.65,1527,32959.30635544431
9160.0,,0.344,-14.96,24.91,32977.13,Metal Loss,External,18.0,0.062,,,0.63,1.34,6:45,,,0.7,142.74,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.38,2044.36,,,,,,,2015,Metal Loss_32977.1,True,32977.13,32977.13,METAL_LOSS,False,6.75,1528,32959.52685106383
9160.0,,0.344,-14.97,24.91,32977.14,Metal Loss,External,13.0,0.045,,,1.46,0.83,7:16,,,0.7,142.74,,MFL-A/XT,,1160.0,65000.0,,1342.0,1463.87,2032.55,,,,,,,2015,Metal Loss_32977.1,True,32977.14,32977.14,METAL_LOSS,False,7.266666666666667,1529,32959.53186232791
9160.0,,0.344,-16.18,23.7,32978.35,Metal Loss,External,11.0,0.038,,,1.38,1.97,7:18,,,0.7,142.73,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_32978.3,True,32978.35,32978.35,METAL_LOSS,False,7.3,1530,32960.138225281604
9210.0,,0.344,-0.82,39.22,33162.93,Metal Loss,External,19.0,0.065,,,1.42,0.87,3:44,,,0.7,141.68,,MFL-A/XT,,1160.0,65000.0,,1342.0,1458.23,2024.72,,,,,,,2015,Metal Loss_33162.9,True,33162.93,33162.93,METAL_LOSS,False,3.7333333333333334,1540,33113.75897602398
9220.0,,0.344,-38.77,1.27,33240.91,Metal Loss,External,11.0,0.038,,,1.42,1.1,8:15,,,0.7,139.67,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33240.9,True,33240.91,33240.91,METAL_LOSS,False,8.25,1542,33211.53484378906
9220.0,,0.344,-39.19,0.85,33241.33,Metal Loss,External,17.0,0.058,,,0.79,0.98,4:29,,,0.7,139.66,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.73,2042.08,,,,,,,2015,Metal Loss_33241.3,True,33241.33,33241.33,METAL_LOSS,False,4.483333333333333,1543,33211.74489627593
9220.0,,0.344,-39.38,0.65,33241.53,Metal Loss,External,18.0,0.062,,,0.91,1.93,7:11,,,0.7,139.66,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.59,2039.1,,,,,,,2015,Metal Loss_33241.5,True,33241.53,33241.53,METAL_LOSS,False,7.183333333333334,1544,33211.84492126968
9220.0,,0.344,-39.44,0.6,33241.58,Metal Loss,External,18.0,0.062,,,1.02,1.38,8:23,,,0.7,139.66,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.62,2036.36,,,,,,,2015,Metal Loss_33241.6,True,33241.58,33241.58,METAL_LOSS,False,8.383333333333333,1545,33211.86992751812
9230.0,,0.344,-0.02,39.97,33242.21,Metal Loss,External,17.0,0.058,,,0.55,1.73,7:05,affecting girth weld,,0.7,139.66,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.48,2045.89,,,,,,,2015,Metal Loss_33242.2,True,33242.21,33242.21,METAL_LOSS,False,7.083333333333333,1547,33212.18500624844
9250.0,,0.344,-0.78,39.27,33322.96,Metal Loss,External,16.0,0.055,,,0.87,3.07,7:49,,,0.7,139.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.02,2041.08,,,,,,,2015,Metal Loss_33323.0,True,33322.96,33322.96,METAL_LOSS,False,7.816666666666666,1550,33273.7263670412
9250.0,,0.344,-32.41,7.63,33354.59,Metal Loss,External,41.0,0.141,,,2.28,2.17,12:03,,,0.7,139.55,,MFL-A/XT,,1160.0,65000.0,,1342.0,1380.39,1916.64,1431.4,1987.46,1447.37,2009.64,0.81,1.71,2015,Metal Loss_33354.6,True,33354.59,33354.59,METAL_LOSS,False,12.05,1551,33336.43353308363
9250.0,,0.344,-32.96,7.08,33355.15,Metal Loss,External,33.0,0.114,,,0.79,1.38,11:34,,,0.7,139.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.54,2033.47,1535.15,2131.51,1536.76,2133.75,0.76,1.84,2015,Metal Loss_33355.2,True,33355.15,33355.15,METAL_LOSS,False,11.566666666666666,1552,33337.54374531835
9250.0,,0.344,-34.61,5.44,33356.79,Metal Loss,External,15.0,0.052,,,2.05,2.09,12:41,,,0.7,139.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,1450.85,2014.47,,,,,,,2015,Metal Loss_33356.8,True,33356.79,33356.79,METAL_LOSS,False,12.683333333333334,1553,33340.795081148564
9250.0,,0.344,-34.62,5.43,33356.8,Metal Loss,External,12.0,0.041,,,1.89,0.67,1:16,,,0.7,139.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33356.8,True,33356.8,33356.8,METAL_LOSS,False,1.2666666666666666,1554,33340.81490636704
9250.0,,0.344,-37.24,2.8,33359.42,Metal Loss,External,23.0,0.079,,,1.93,1.58,1:09,,,0.7,139.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,1438.93,1997.91,1505.65,2090.56,1508.82,2094.96,0.77,1.8,2015,Metal Loss_33359.4,True,33359.42,33359.42,METAL_LOSS,False,1.15,1555,33346.00911360798
9250.0,,0.344,-38.29,1.76,33360.47,Metal Loss,External,10.0,0.034,,,0.55,1.58,12:47,,,0.7,139.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33360.5,True,33360.47,33360.47,METAL_LOSS,False,12.783333333333333,1556,33348.09076154806
9250.0,,0.344,-38.63,1.41,33360.82,Cluster,External,18.0,0.062,,,2.53,7.63,12:40,,,0.7,139.53,,,,1160.0,65000.0,,1342.0,1434.5,1991.77,,,,,,,2015,Cluster_33360.8,True,33360.82,33360.82,CLUSTER,False,12.666666666666666,1557,33348.784644194755
9250.0,,0.344,-38.81,1.23,33361.0,Metal Loss,External,14.0,0.048,,,0.35,0.59,1:25,,,0.7,139.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.32,2048.44,,,,,,,2015,Metal Loss_33361.0,True,33361.0,33361.0,METAL_LOSS,False,1.4166666666666667,1558,33349.141498127334
9260.0,,0.344,-9.45,29.98,33371.68,Metal Loss,External,12.0,0.041,,,0.39,0.87,6:46,,,0.7,139.36,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33371.7,True,33371.68,33371.68,METAL_LOSS,False,6.766666666666667,1560,33361.16660918082
9260.0,,0.344,-9.57,29.87,33371.79,Metal Loss,External,28.0,0.096,,,0.75,1.38,6:52,,,0.7,139.36,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.52,2037.61,1538.72,2136.47,1539.72,2137.86,0.75,1.84,2015,Metal Loss_33371.8,True,33371.79,33371.79,METAL_LOSS,False,6.866666666666667,1561,33361.2781993406
9260.0,,0.344,-9.6,29.83,33371.83,Metal Loss,External,10.0,0.034,,,0.98,0.87,6:18,,,0.7,139.36,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33371.8,True,33371.83,33371.83,METAL_LOSS,False,6.3,1562,33361.31877758052
9260.0,,0.344,-9.91,29.52,33372.14,Metal Loss,External,12.0,0.041,,,0.83,1.58,6:26,,,0.7,139.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33372.1,True,33372.14,33372.14,METAL_LOSS,False,6.433333333333334,1563,33361.63325893989
9270.0,,0.344,-1.03,38.98,33402.69,Metal Loss,External,31.0,0.107,,,0.59,0.94,6:40,,,0.7,137.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.94,2040.98,1541.41,2140.21,1542.22,2141.34,0.75,1.85,2015,Metal Loss_33402.7,True,33402.69,33402.69,METAL_LOSS,False,6.666666666666667,1566,33392.61102974256
9270.0,,0.344,-23.56,16.45,33425.22,Metal Loss,External,23.0,0.079,,,0.63,1.1,5:32,,,0.7,136.93,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.13,2042.62,1542.88,2142.25,1543.31,2142.85,0.75,1.85,2015,Metal Loss_33425.2,True,33425.22,33425.22,METAL_LOSS,False,5.533333333333333,1567,33415.163554111474
9270.0,,0.344,-29.87,10.14,33431.52,Metal Loss,External,46.0,0.158,,,0.67,0.87,5:34,,,0.7,136.75,,MFL-A/XT,,1160.0,65000.0,,1342.0,1462.96,2031.29,1532.62,2128.01,1535.14,2131.5,0.76,1.83,2015,Metal Loss_33431.5,True,33431.52,33431.52,METAL_LOSS,False,5.566666666666666,1568,33421.46985253686
9270.0,,0.344,-34.59,5.42,33436.25,Cluster,External,21.0,0.072,,,2.18,1.3,5:56,,,0.7,136.62,,,,1160.0,65000.0,,1342.0,1436.27,1994.22,1502.48,2086.15,1512.53,2100.11,0.77,1.8,2015,Cluster_33436.2,True,33436.25,33436.25,CLUSTER,False,5.933333333333334,1569,33426.20458135466
9270.0,,0.344,-38.96,1.05,33440.62,Cluster,External,62.0,0.213,,,3.29,3.96,5:29,,,0.7,136.52,,,,1160.0,65000.0,,1342.0,1216.34,1688.86,1200.87,1667.37,1361.58,1890.52,0.97,1.44,2015,Cluster_33440.6,True,33440.62,33440.62,CLUSTER,False,5.483333333333333,1571,33430.57895026244
9270.0,,0.344,-39.45,0.55,33441.11,Metal Loss,External,22.0,0.076,,,1.14,1.61,5:32,,,0.7,136.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.73,2029.58,1532.31,2127.58,1533.42,2129.12,0.76,1.83,2015,Metal Loss_33441.1,True,33441.11,33441.11,METAL_LOSS,False,5.533333333333333,1572,33431.06944013997
9270.0,,0.344,-39.59,0.42,33441.24,Metal Loss,External,11.0,0.038,,,0.79,1.42,5:32,,,0.7,136.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33441.2,True,33441.24,33441.24,METAL_LOSS,False,5.533333333333333,1573,33431.19957010747
9270.0,,0.344,-39.94,0.07,33441.59,Metal Loss,External,23.0,0.079,,,0.79,0.63,5:44,affecting girth weld,,0.7,136.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.69,2039.24,1540.15,2138.47,1540.79,2139.34,0.75,1.84,2015,Metal Loss_33441.6,True,33441.59,33441.59,METAL_LOSS,False,5.733333333333333,1574,33431.54992001999
9270.0,,0.344,-39.94,0.07,33441.6,Metal Loss,External,33.0,0.114,,,0.79,0.59,6:13,affecting girth weld,,0.7,136.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.19,2033.0,1534.75,2130.96,1536.41,2133.27,0.76,1.84,2015,Metal Loss_33441.6,True,33441.6,33441.6,METAL_LOSS,False,6.216666666666667,1575,33431.559930017494
9270.0,,0.344,-40.0,0.01,33441.66,Metal Loss,External,35.0,0.12,,,1.15,2.21,5:55,affecting girth weld,,0.7,136.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,1450.29,2013.7,1518.37,2108.22,1522.17,2113.5,0.76,1.82,2015,Metal Loss_33441.7,True,33441.66,33441.66,METAL_LOSS,False,5.916666666666667,1576,33431.6199900025
9280.0,,0.344,-2.29,37.78,33443.96,Metal Loss,External,17.0,0.058,,,0.98,1.5,6:25,,,1.0,136.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.97,2038.24,,,,,,,2015,Metal Loss_33444.0,True,33443.96,33443.96,METAL_LOSS,False,6.416666666666667,1578,33433.91771342985
9280.0,,0.344,-10.83,29.24,33452.49,Metal Loss,External,14.0,0.048,,,0.47,0.94,5:01,,,1.0,136.25,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.61,2047.47,,,,,,,2015,Metal Loss_33452.5,True,33452.49,33452.49,METAL_LOSS,False,5.016666666666667,1579,33442.43919620569
9280.0,,0.344,-11.71,28.35,33453.38,Metal Loss,External,17.0,0.058,,,1.38,1.89,4:41,,,1.0,136.23,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.04,2028.61,,,,,,,2015,Metal Loss_33453.4,True,33453.38,33453.38,METAL_LOSS,False,4.683333333333334,1580,33443.328307538686
9280.0,,0.344,-12.38,27.69,33454.04,Metal Loss,External,15.0,0.052,,,0.91,1.38,4:26,,,1.0,136.21,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.14,2041.26,,,,,,,2015,Metal Loss_33454.0,True,33454.04,33454.04,METAL_LOSS,False,4.433333333333334,1581,33443.98764852721
9280.0,,0.344,-12.62,27.45,33454.28,Metal Loss,External,15.0,0.052,,,0.55,1.1,4:32,,,1.0,136.21,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.83,2046.38,,,,,,,2015,Metal Loss_33454.3,True,33454.28,33454.28,METAL_LOSS,False,4.533333333333333,1582,33444.22740888667
9280.0,,0.344,-14.11,25.96,33455.77,Metal Loss,External,13.0,0.045,,,0.67,1.73,4:27,,,1.0,136.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.24,2045.55,,,,,,,2015,Metal Loss_33455.8,True,33455.77,33455.77,METAL_LOSS,False,4.45,1583,33445.71592111832
9280.0,,0.344,-14.33,25.73,33456.0,Metal Loss,External,24.0,0.083,,,1.02,1.69,4:19,,,1.0,136.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,1462.85,2031.13,1533.52,2129.26,1534.75,2130.96,0.76,1.84,2015,Metal Loss_33456.0,True,33456.0,33456.0,METAL_LOSS,False,4.316666666666666,1584,33445.9456914628
9280.0,,0.344,-14.59,25.48,33456.25,Metal Loss,External,12.0,0.041,,,0.71,1.1,4:33,,,1.0,136.16,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33456.2,True,33456.25,33456.25,METAL_LOSS,False,4.55,1585,33446.19544183724
9280.0,,0.344,-16.11,23.95,33457.78,Metal Loss,External,10.0,0.034,,,0.43,0.87,7:35,,,1.0,136.12,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33457.8,True,33457.78,33457.78,METAL_LOSS,False,7.583333333333333,1586,33447.7239141288
9280.0,,0.344,-17.02,23.05,33458.68,Metal Loss,External,13.0,0.045,,,0.91,1.5,7:34,,,1.0,136.09,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.02,2042.48,,,,,,,2015,Metal Loss_33458.7,True,33458.68,33458.68,METAL_LOSS,False,7.566666666666666,1587,33448.62301547678
9280.0,,0.344,-17.04,23.03,33458.7,Metal Loss,External,26.0,0.089,,,0.98,1.77,4:11,,,1.0,136.09,,MFL-A/XT,,1160.0,65000.0,,1342.0,1462.75,2030.99,1533.35,2129.02,1534.75,2130.96,0.76,1.84,2015,Metal Loss_33458.7,True,33458.7,33458.7,METAL_LOSS,False,4.183333333333334,1588,33448.642995506736
9280.0,,0.344,-17.61,22.46,33459.28,Metal Loss,External,17.0,0.058,,,0.47,1.1,7:34,,,1.0,136.07,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.23,2046.93,,,,,,,2015,Metal Loss_33459.3,True,33459.28,33459.28,METAL_LOSS,False,7.566666666666666,1589,33449.222416375436
9280.0,,0.344,-18.41,21.66,33460.07,Metal Loss,External,17.0,0.058,,,1.3,1.61,7:42,,,1.0,136.05,,MFL-A/XT,,1160.0,65000.0,,1342.0,1462.4,2030.51,,,,,,,2015,Metal Loss_33460.1,True,33460.07,33460.07,METAL_LOSS,False,7.7,1590,33450.01162755866
9280.0,,0.344,-19.08,20.99,33460.75,Metal Loss,External,10.0,0.034,,,0.63,1.34,4:02,,,1.0,136.02,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33460.8,True,33460.75,33460.75,METAL_LOSS,False,4.033333333333333,1591,33450.69094857713
9280.0,,0.344,-27.86,12.21,33469.53,Metal Loss,External,14.0,0.048,,,0.63,1.02,4:32,,,1.0,135.88,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.42,2045.8,,,,,,,2015,Metal Loss_33469.5,True,33469.53,33469.53,METAL_LOSS,False,4.533333333333333,1592,33459.46218172741
9280.0,,0.344,-28.01,12.06,33469.68,Metal Loss,External,14.0,0.048,,,0.59,1.69,4:24,,,1.0,135.88,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.62,2046.09,,,,,,,2015,Metal Loss_33469.7,True,33469.68,33469.68,METAL_LOSS,False,4.4,1593,33459.61203195207
9280.0,,0.344,-28.2,11.87,33469.86,Metal Loss,External,16.0,0.055,,,0.79,0.63,4:59,,,1.0,135.88,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.09,2042.58,,,,,,,2015,Metal Loss_33469.9,True,33469.86,33469.86,METAL_LOSS,False,4.983333333333333,1594,33459.791852221664
9280.0,,0.344,-28.76,11.3,33470.43,Metal Loss,External,12.0,0.041,,,1.18,1.42,4:23,,,1.0,135.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33470.4,True,33470.43,33470.43,METAL_LOSS,False,4.383333333333334,1595,33460.361283075385
9280.0,,0.344,-28.95,11.12,33470.61,Metal Loss,External,10.0,0.034,,,0.47,0.75,4:25,,,1.0,135.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33470.6,True,33470.61,33470.61,METAL_LOSS,False,4.416666666666667,1596,33460.54110334498
9280.0,,0.344,-30.63,9.44,33472.3,Metal Loss,External,10.0,0.034,,,0.98,2.21,3:55,,,1.0,135.94,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33472.3,True,33472.3,33472.3,METAL_LOSS,False,3.9166666666666665,1597,33462.22941587619
9280.0,,0.344,-30.74,9.33,33472.4,Metal Loss,External,12.0,0.041,,,0.87,1.14,4:20,,,1.0,135.95,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33472.4,True,33472.4,33472.4,METAL_LOSS,False,4.333333333333333,1598,33462.32931602596
9280.0,,0.344,-31.8,8.26,33473.47,Metal Loss,External,23.0,0.079,,,1.26,2.17,3:48,,,1.0,135.99,,MFL-A/XT,,1160.0,65000.0,,1342.0,1457.97,2024.35,1527.98,2121.56,1529.52,2123.7,0.76,1.83,2015,Metal Loss_33473.5,True,33473.47,33473.47,METAL_LOSS,False,3.8,1599,33463.39824762856
9280.0,,0.344,-32.27,7.79,33473.94,Metal Loss,External,18.0,0.062,,,0.63,1.97,4:04,,,1.0,136.02,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.38,2044.36,,,,,,,2015,Metal Loss_33473.9,True,33473.94,33473.94,METAL_LOSS,False,4.066666666666666,1600,33463.867778332504
9280.0,,0.344,-32.41,7.66,33474.08,Metal Loss,External,18.0,0.062,,,0.55,1.38,3:56,,,1.0,136.02,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.42,2045.81,,,,,,,2015,Metal Loss_33474.1,True,33474.08,33474.08,METAL_LOSS,False,3.9333333333333336,1601,33464.007638542185
9280.0,,0.344,-32.73,7.33,33474.4,Metal Loss,External,14.0,0.048,,,1.73,1.65,4:20,,,1.0,136.04,,MFL-A/XT,,1160.0,65000.0,,1342.0,1458.08,2024.51,,,,,,,2015,Metal Loss_33474.4,True,33474.4,33474.4,METAL_LOSS,False,4.333333333333333,1602,33464.32731902147
9280.0,,0.344,-32.73,7.33,33474.4,Metal Loss,External,13.0,0.045,,,0.79,1.1,3:50,,,1.0,136.04,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.14,2044.03,,,,,,,2015,Metal Loss_33474.4,True,33474.4,33474.4,METAL_LOSS,False,3.8333333333333335,1603,33464.32731902147
9280.0,,0.344,-32.79,7.27,33474.46,Metal Loss,External,12.0,0.041,,,1.85,0.75,7:13,,,1.0,136.04,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33474.5,True,33474.46,33474.46,METAL_LOSS,False,7.216666666666667,1604,33464.38725911133
9280.0,,0.344,-32.82,7.25,33474.48,Metal Loss,External,31.0,0.107,,,1.77,1.77,7:56,,,1.0,136.04,,MFL-A/XT,,1160.0,65000.0,,1342.0,1430.2,1985.8,1494.75,2075.43,1500.72,2083.72,0.78,1.79,2015,Metal Loss_33474.5,True,33474.48,33474.48,METAL_LOSS,False,7.933333333333334,1605,33464.40723914129
9280.0,,0.344,-32.82,7.25,33474.49,Metal Loss,External,14.0,0.048,,,1.34,0.94,7:27,,,1.0,136.04,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.7,2033.7,,,,,,,2015,Metal Loss_33474.5,True,33474.49,33474.49,METAL_LOSS,False,7.45,1606,33464.417229156265
9280.0,,0.344,-32.89,7.18,33474.55,Metal Loss,External,10.0,0.034,,,2.17,1.3,5:04,,,1.0,136.04,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33474.6,True,33474.55,33474.55,METAL_LOSS,False,5.066666666666666,1607,33464.47716924613
9280.0,,0.344,-32.95,7.12,33474.61,Metal Loss,External,22.0,0.076,,,0.79,1.34,4:26,,,1.0,136.05,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.86,2039.48,1540.36,2138.76,1540.92,2139.53,0.75,1.84,2015,Metal Loss_33474.6,True,33474.61,33474.61,METAL_LOSS,False,4.433333333333334,1608,33464.53710933599
