run1_idx,run2_idx,joint_number,run1_distance,run2_distance,offset
836.0,682.0,4580.0,16157.19,16179.2,22.01000000000022
837.0,683.0,4590.0,16197.17,16219.25,22.079999999999927
838.0,684.0,4600.0,16237.12,16259.28,22.159999999999854
839.0,685.0,4610.0,16277.12,16299.36,22.23999999999978
840.0,686.0,4620.0,16317.11,16339.42,22.30999999999949
841.0,688.0,4630.0,16357.03,16379.33,22.299999999999272
842.0,689.0,4640.0,16397.04,16419.43,22.389999999999418
844.0,691.0,4650.0,16436.94,16459.45,22.510000000002037
845.0,693.0,4660.0,16476.79,16499.44,22.649999999997817
849.0,700.0,4670.0,16516.74,16539.54,22.799999999999272
850.0,701.0,4680.0,16556.75,16579.65,22.900000000001455
852.0,703.0,4690.0,16596.74,16619.73,22.989999999997963
855.0,709.0,4700.0,16636.75,16659.85,23.099999999998545
856.0,715.0,4710.0,16676.68,16699.96,23.279999999998836
858.0,725.0,4720.0,16716.67,16740.08,23.410000000003492
859.0,726.0,4730.0,16756.66,16780.19,23.529999999998836
861.0,729.0,4740.0,16796.65,16820.29,23.639999999999418
862.0,730.0,4750.0,16836.6,16860.34,23.7400000000016
863.0,731.0,4760.0,16876.6,16900.42,23.81999999999971
864.0,732.0,4770.0,16916.54,16940.39,23.849999999998545
865.0,733.0,4780.0,16956.5,16980.5,24.0
866.0,734.0,4790.0,16996.43,17020.62,24.18999999999869
867.0,735.0,4800.0,17036.34,17060.75,24.409999999999854
868.0,736.0,4810.0,17076.33,17100.85,24.5199999999968
869.0,737.0,4820.0,17116.51,17141.12,24.610000000000582
870.0,738.0,4830.0,17156.73,17181.45,24.720000000001164
871.0,739.0,4840.0,17168.55,17193.31,24.760000000002037
872.0,740.0,4850.0,17208.55,17233.54,24.9900000000016
873.0,741.0,4860.0,17248.47,17273.64,25.169999999998254
874.0,742.0,4870.0,17288.47,17313.8,25.32999999999811
875.0,743.0,4880.0,17328.45,17353.93,25.479999999999563
876.0,744.0,4890.0,17368.47,17393.97,25.5
877.0,745.0,4900.0,17408.48,17434.03,25.549999999999272
878.0,748.0,4910.0,17448.47,17474.05,25.57999999999811
879.0,750.0,4920.0,17488.39,17514.06,25.67000000000189
880.0,751.0,4930.0,17528.3,17554.21,25.909999999999854
882.0,753.0,4940.0,17538.17,17563.57,25.400000000001455
883.0,754.0,4950.0,17563.11,17589.01,25.899999999997817
884.0,755.0,4960.0,17594.37,17620.31,25.94000000000233
885.0,756.0,4970.0,17634.32,17660.43,26.110000000000582
886.0,757.0,4980.0,17674.36,17700.59,26.229999999999563
887.0,758.0,4990.0,17714.28,17740.76,26.479999999999563
888.0,759.0,5000.0,17754.25,17780.81,26.56000000000131
889.0,760.0,5010.0,17794.26,17820.91,26.650000000001455
890.0,761.0,5020.0,17834.32,17861.04,26.720000000001164
891.0,762.0,5030.0,17865.98,17892.86,26.88000000000102
892.0,763.0,5040.0,17906.01,17932.93,26.92000000000189
893.0,764.0,5050.0,17945.98,17973.09,27.110000000000582
894.0,765.0,5060.0,17986.04,18013.2,27.159999999999854
895.0,766.0,5070.0,18017.29,18044.52,27.229999999999563
896.0,767.0,5080.0,18057.24,18084.58,27.340000000000146
897.0,768.0,5090.0,18097.15,18124.56,27.409999999999854
898.0,769.0,5100.0,18137.09,18164.55,27.459999999999127
902.0,772.0,5110.0,18176.97,18204.57,27.599999999998545
903.0,773.0,5120.0,18185.18,18212.77,27.590000000000146
905.0,776.0,5130.0,18225.2,18252.75,27.549999999999272
906.0,777.0,5140.0,18265.17,18292.72,27.55000000000291
907.0,778.0,5150.0,18305.11,18332.63,27.520000000000437
908.0,779.0,5160.0,18344.97,18372.49,27.520000000000437
909.0,780.0,5170.0,18385.01,18412.49,27.4800000000032
910.0,781.0,5180.0,18425.12,18452.49,27.37000000000262
911.0,783.0,5190.0,18465.18,18492.4,27.220000000001164
912.0,784.0,5200.0,18499.75,18526.94,27.18999999999869
913.0,785.0,5210.0,18539.81,18566.97,27.159999999999854
914.0,786.0,5220.0,18579.7,18606.87,27.169999999998254
915.0,787.0,5230.0,18619.65,18646.76,27.109999999996944
916.0,788.0,5240.0,18659.65,18686.76,27.109999999996944
917.0,789.0,5250.0,18699.62,18726.75,27.13000000000102
918.0,790.0,5260.0,18739.64,18766.8,27.159999999999854
919.0,791.0,5270.0,18779.65,18806.83,27.18000000000029
921.0,797.0,5280.0,18814.76,18842.14,27.38000000000102
923.0,799.0,5290.0,18826.74,18853.96,27.219999999997526
924.0,801.0,5300.0,18866.81,18894.32,27.5099999999984
925.0,802.0,5310.0,18906.55,18934.5,27.950000000000728
927.0,804.0,5320.0,18946.6,18974.64,28.040000000000873
928.0,805.0,5330.0,18976.77,19004.9,28.13000000000102
929.0,806.0,5340.0,19016.74,19044.85,28.109999999996944
930.0,807.0,5350.0,19056.8,19084.88,28.080000000001746
931.0,808.0,5360.0,19096.84,19124.93,28.090000000000146
932.0,809.0,5370.0,19136.92,19165.0,28.080000000001746
933.0,810.0,5380.0,19176.92,19205.0,28.080000000001746
934.0,811.0,5390.0,19216.29,19244.41,28.11999999999898
935.0,812.0,5400.0,19256.28,19284.44,28.159999999999854
937.0,815.0,5410.0,19296.27,19324.37,28.099999999998545
938.0,816.0,5420.0,19336.24,19364.31,28.06999999999971
939.0,817.0,5430.0,19376.22,19404.28,28.05999999999767
940.0,818.0,5440.0,19416.24,19444.27,28.029999999998836
941.0,819.0,5450.0,19456.24,19484.27,28.029999999998836
942.0,820.0,5460.0,19496.24,19524.29,28.049999999999272
943.0,821.0,5470.0,19536.21,19564.2,27.9900000000016
944.0,822.0,5480.0,19576.22,19604.24,28.020000000000437
945.0,823.0,5490.0,19616.26,19644.28,28.020000000000437
946.0,824.0,5500.0,19656.25,19684.27,28.020000000000437
947.0,825.0,5510.0,19696.24,19724.27,28.029999999998836
948.0,826.0,5520.0,19736.25,19764.25,28.0
949.0,827.0,5530.0,19776.25,19804.16,27.909999999999854
950.0,828.0,5540.0,19816.29,19844.19,27.899999999997817
951.0,829.0,5550.0,19856.34,19884.17,27.82999999999811
952.0,830.0,5560.0,19896.39,19924.23,27.840000000000146
954.0,831.0,5570.0,19936.33,19964.16,27.82999999999811
955.0,832.0,5580.0,19976.3,20004.05,27.75
956.0,833.0,5590.0,20016.26,20044.08,27.820000000003347
958.0,834.0,5600.0,20056.21,20084.08,27.87000000000262
959.0,835.0,5610.0,20096.22,20124.14,27.919999999998254
960.0,836.0,5620.0,20136.18,20164.33,28.150000000001455
961.0,838.0,5630.0,20176.2,20204.48,28.279999999998836
962.0,839.0,5640.0,20216.19,20244.53,28.340000000000146
963.0,840.0,5650.0,20256.17,20284.47,28.30000000000291
964.0,841.0,5660.0,20296.17,20324.54,28.37000000000262
967.0,844.0,5670.0,20336.18,20364.66,28.479999999999563
968.0,845.0,5680.0,20376.2,20404.89,28.68999999999869
970.0,847.0,5690.0,20414.83,20443.59,28.7599999999984
971.0,848.0,5700.0,20454.83,20483.66,28.82999999999811
972.0,849.0,5710.0,20494.81,20523.69,28.87999999999738
973.0,850.0,5720.0,20534.85,20563.77,28.92000000000189
974.0,851.0,5730.0,20574.89,20603.86,28.970000000001164
975.0,852.0,5740.0,20614.9,20643.92,29.0199999999968
976.0,853.0,5750.0,20654.94,20683.91,28.970000000001164
977.0,854.0,5760.0,20694.99,20723.99,29.0
978.0,855.0,5770.0,20735.06,20764.11,29.049999999999272
979.0,856.0,5780.0,20775.1,20804.2,29.100000000002183
980.0,857.0,5790.0,20815.25,20844.46,29.209999999999127
981.0,858.0,5800.0,20826.95,20856.18,29.229999999999563
982.0,859.0,5810.0,20867.05,20896.27,29.220000000001164
983.0,860.0,5820.0,20907.06,20936.25,29.18999999999869
984.0,861.0,5830.0,20940.5,20969.67,29.169999999998254
985.0,862.0,5840.0,20980.59,21009.74,29.150000000001455
987.0,864.0,5850.0,21020.73,21049.76,29.029999999998836
988.0,865.0,5860.0,21041.66,21070.74,29.080000000001746
989.0,866.0,5870.0,21081.9,21110.85,28.94999999999709
990.0,869.0,5880.0,21121.85,21150.86,29.010000000002037
991.0,870.0,5890.0,21161.9,21190.97,29.06999999999971
992.0,871.0,5900.0,21201.92,21231.05,29.13000000000102
994.0,873.0,5910.0,21241.88,21271.06,29.18000000000029
995.0,877.0,5920.0,21281.87,21311.11,29.2400000000016
1002.0,893.0,5930.0,21321.81,21351.11,29.299999999999272
1007.0,924.0,5940.0,21361.81,21391.18,29.36999999999898
1013.0,931.0,5950.0,21401.83,21431.27,29.43999999999869
1015.0,942.0,5960.0,21441.85,21471.34,29.4900000000016
1016.0,943.0,5970.0,21481.83,21511.39,29.55999999999767
1017.0,944.0,5980.0,21521.84,21551.47,29.63000000000102
1018.0,946.0,5990.0,21561.79,21591.49,29.700000000000728
1019.0,947.0,6000.0,21601.74,21631.54,29.799999999999272
1020.0,948.0,6010.0,21641.77,21671.62,29.849999999998545
1023.0,950.0,6020.0,21681.65,21711.5,29.849999999998545
1024.0,951.0,6030.0,21714.46,21744.38,29.92000000000189
1025.0,952.0,6040.0,21724.19,21754.09,29.900000000001455
1026.0,953.0,6050.0,21764.17,21794.15,29.9800000000032
1027.0,954.0,6060.0,21804.3,21834.3,30.0
1029.0,958.0,6070.0,21844.46,21874.41,29.950000000000728
1032.0,962.0,6080.0,21884.47,21914.5,30.029999999998836
1033.0,963.0,6090.0,21924.4,21954.53,30.12999999999738
1034.0,965.0,6100.0,21964.43,21994.61,30.18000000000029
1035.0,970.0,6110.0,22004.41,22034.68,30.270000000000437
1036.0,973.0,6120.0,22044.44,22074.76,30.31999999999971
1039.0,980.0,6130.0,22084.44,22114.84,30.400000000001455
1040.0,981.0,6140.0,22124.41,22154.86,30.450000000000728
1041.0,982.0,6150.0,22164.49,22194.99,30.5
1042.0,983.0,6160.0,22204.4,22234.95,30.549999999999272
1043.0,984.0,6170.0,22244.37,22274.98,30.610000000000582
1044.0,985.0,6180.0,22284.33,22315.0,30.669999999998254
1045.0,988.0,6190.0,22324.29,22355.06,30.770000000000437
1046.0,989.0,6200.0,22364.31,22395.11,30.799999999999272
1047.0,990.0,6210.0,22404.31,22435.16,30.849999999998545
1048.0,991.0,6220.0,22444.29,22475.21,30.919999999998254
1050.0,992.0,6230.0,22484.3,22515.16,30.860000000000582
1052.0,993.0,6240.0,22524.14,22555.07,30.93000000000029
1053.0,994.0,6250.0,22564.11,22595.05,30.93999999999869
1054.0,995.0,6260.0,22581.09,22612.04,30.950000000000728
1055.0,996.0,6270.0,22621.13,22652.08,30.950000000000728
1057.0,999.0,6280.0,22661.2,22692.08,30.88000000000102
1058.0,1000.0,6290.0,22701.2,22732.07,30.86999999999898
1059.0,1001.0,6300.0,22741.13,22772.01,30.87999999999738
1060.0,1002.0,6310.0,22781.06,22811.93,30.86999999999898
1062.0,1004.0,6320.0,22821.08,22851.97,30.889999999999418
1063.0,1005.0,6330.0,22861.04,22891.98,30.93999999999869
1064.0,1006.0,6340.0,22901.01,22932.08,31.070000000003347
1065.0,1007.0,6350.0,22940.89,22972.1,31.209999999999127
1067.0,1014.0,6360.0,22980.98,23012.16,31.18000000000029
1068.0,1041.0,6370.0,23021.18,23052.31,31.13000000000102
1072.0,1046.0,6380.0,23061.26,23092.29,31.030000000002474
1073.0,1047.0,6390.0,23101.33,23132.4,31.06999999999971
1074.0,1048.0,6400.0,23141.28,23172.39,31.110000000000582
1077.0,1050.0,6410.0,23181.26,23212.4,31.140000000003056
1078.0,1051.0,6420.0,23208.74,23239.89,31.149999999997817
1079.0,1052.0,6430.0,23248.63,23279.88,31.25
1080.0,1053.0,6440.0,23288.52,23319.79,31.270000000000437
1081.0,1054.0,6450.0,23328.55,23359.8,31.25
1082.0,1055.0,6460.0,23368.55,23399.85,31.299999999999272
1083.0,1056.0,6470.0,23408.38,23439.7,31.31999999999971
1084.0,1057.0,6480.0,23448.24,23479.57,31.32999999999811
1085.0,1058.0,6490.0,23488.04,23519.41,31.36999999999898
1086.0,1059.0,6500.0,23527.97,23559.4,31.43000000000029
1087.0,1060.0,6510.0,23567.92,23599.36,31.44000000000233
1088.0,1061.0,6520.0,23607.66,23639.09,31.43000000000029
1092.0,1070.0,6530.0,23647.6,23679.06,31.460000000002765
1096.0,1079.0,6540.0,23675.24,23706.72,31.479999999999563
1098.0,1082.0,6550.0,23715.17,23746.71,31.540000000000873
1100.0,1084.0,6560.0,23755.11,23786.7,31.590000000000146
1101.0,1085.0,6570.0,23795.1,23826.75,31.650000000001455
1102.0,1086.0,6580.0,23835.06,23866.72,31.659999999999854
1103.0,1088.0,6590.0,23874.99,23906.73,31.739999999997963
1104.0,1090.0,6600.0,23914.94,23946.77,31.830000000001746
1105.0,1093.0,6610.0,23954.87,23986.81,31.94000000000233
1106.0,1094.0,6620.0,23994.87,24026.84,31.970000000001164
1107.0,1095.0,6630.0,24034.85,24066.88,32.030000000002474
1108.0,1096.0,6640.0,24074.78,24106.91,32.13000000000102
1109.0,1097.0,6650.0,24111.18,24143.42,32.23999999999796
1110.0,1098.0,6660.0,24151.09,24183.46,32.36999999999898
1111.0,1099.0,6670.0,24191.04,24223.56,32.52000000000044
1112.0,1100.0,6680.0,24230.92,24263.6,32.68000000000029
1113.0,1101.0,6690.0,24270.89,24303.7,32.81000000000131
1114.0,1102.0,6700.0,24310.81,24343.73,32.919999999998254
1115.0,1103.0,6710.0,24350.73,24383.79,33.06000000000131
1116.0,1104.0,6720.0,24390.66,24423.79,33.13000000000102
1117.0,1105.0,6730.0,24430.78,24463.97,33.19000000000233
1118.0,1106.0,6740.0,24470.73,24504.11,33.38000000000102
1119.0,1107.0,6750.0,24510.63,24544.21,33.57999999999811
1120.0,1108.0,6760.0,24550.57,24584.28,33.70999999999913
1121.0,1109.0,6770.0,24578.58,24612.39,33.80999999999767
1122.0,1110.0,6780.0,24618.61,24652.48,33.86999999999898
1123.0,1111.0,6790.0,24658.46,24692.46,34.0
1125.0,1113.0,6800.0,24698.25,24732.51,34.2599999999984
1126.0,1114.0,6810.0,24738.2,24772.63,34.43000000000029
1127.0,1115.0,6820.0,24778.37,24812.63,34.26000000000204
1128.0,1116.0,6830.0,24818.35,24852.74,34.390000000003056
1129.0,1117.0,6840.0,24858.08,24892.75,34.669999999998254
1130.0,1118.0,6850.0,24898.02,24932.96,34.93999999999869
1131.0,1119.0,6860.0,24937.92,24973.03,35.11000000000058
1132.0,1120.0,6870.0,24977.75,25012.89,35.13999999999942
1133.0,1121.0,6880.0,25017.72,25052.82,35.099999999998545
1134.0,1122.0,6890.0,25050.48,25085.55,35.06999999999971
1135.0,1123.0,6900.0,25090.57,25125.46,34.88999999999942
1136.0,1124.0,6910.0,25130.73,25165.46,34.72999999999956
1137.0,1125.0,6920.0,25170.81,25205.48,34.669999999998254
1138.0,1126.0,6930.0,25210.76,25245.51,34.75
1140.0,1127.0,6940.0,25250.69,25285.57,34.88000000000102
1141.0,1128.0,6950.0,25290.57,25325.67,35.099999999998545
1142.0,1129.0,6960.0,25330.46,25365.71,35.25
1143.0,1130.0,6970.0,25370.46,25405.72,35.26000000000204
1144.0,1131.0,6980.0,25410.34,25445.68,35.340000000000146
1145.0,1132.0,6990.0,25450.34,25485.89,35.54999999999927
1146.0,1135.0,7000.0,25490.32,25526.07,35.75
1147.0,1136.0,7010.0,25510.19,25546.04,35.85000000000218
1148.0,1138.0,7020.0,25550.17,25586.31,36.140000000003056
1149.0,1139.0,7030.0,25564.05,25600.29,36.2400000000016
1150.0,1140.0,7040.0,25603.78,25640.19,36.409999999999854
1151.0,1141.0,7050.0,25631.45,25668.0,36.54999999999927
1152.0,1142.0,7060.0,25671.38,25708.1,36.719999999997526
1153.0,1143.0,7070.0,25708.94,25745.74,36.80000000000291
1154.0,1144.0,7080.0,25748.88,25785.81,36.93000000000029
1155.0,1145.0,7090.0,25778.46,25815.49,37.030000000002474
1156.0,1146.0,7100.0,25788.01,25825.05,37.04000000000087
1157.0,1147.0,7110.0,25828.0,25865.25,37.25
1159.0,1149.0,7120.0,25837.35,25874.03,36.68000000000029
1161.0,1152.0,7130.0,25877.31,25914.31,37.0
1162.0,1153.0,7140.0,25917.26,25954.33,37.07000000000335
1163.0,1154.0,7150.0,25957.2,25994.38,37.18000000000029
1164.0,1155.0,7160.0,25997.02,26034.38,37.36000000000058
1165.0,1157.0,7170.0,26037.01,26074.44,37.43000000000029
1167.0,1159.0,7180.0,26077.03,26114.54,37.51000000000204
1169.0,1160.0,7190.0,26097.05,26134.55,37.5
1170.0,1161.0,7200.0,26137.04,26174.57,37.529999999998836
1171.0,1162.0,7210.0,26177.05,26214.75,37.70000000000073
1172.0,1163.0,7220.0,26216.99,26254.77,37.779999999998836
1173.0,1164.0,7230.0,26256.99,26294.84,37.849999999998545
1174.0,1165.0,7240.0,26296.99,26334.9,37.909999999999854
1175.0,1166.0,7250.0,26336.95,26374.97,38.02000000000044
1176.0,1167.0,7260.0,26376.92,26415.02,38.10000000000218
1178.0,1170.0,7270.0,26416.94,26455.08,38.140000000003056
1179.0,1171.0,7280.0,26456.95,26495.15,38.20000000000073
1180.0,1172.0,7290.0,26496.81,26535.07,38.2599999999984
1181.0,1173.0,7300.0,26536.78,26575.04,38.26000000000204
1182.0,1174.0,7310.0,26576.78,26615.09,38.31000000000131
1183.0,1175.0,7320.0,26616.82,26655.11,38.29000000000087
1184.0,1176.0,7330.0,26656.83,26695.13,38.29999999999927
1185.0,1177.0,7340.0,26696.75,26735.04,38.29000000000087
1186.0,1178.0,7350.0,26736.75,26775.18,38.43000000000029
1187.0,1179.0,7360.0,26776.78,26815.26,38.47999999999956
1188.0,1180.0,7370.0,26789.1,26827.65,38.55000000000291
1189.0,1181.0,7380.0,26828.99,26867.78,38.789999999997235
1194.0,1189.0,7390.0,26868.81,26908.0,39.18999999999869
1195.0,1191.0,7400.0,26891.58,26930.83,39.25
1197.0,1197.0,7410.0,26931.62,26971.0,39.38000000000102
1199.0,1199.0,7420.0,26945.55,26984.21,38.659999999999854
1201.0,1205.0,7430.0,26975.39,27014.39,39.0
1202.0,1206.0,7440.0,27006.9,27045.83,38.93000000000029
1203.0,1207.0,7450.0,27046.71,27085.94,39.22999999999956
1204.0,1208.0,7460.0,27086.56,27126.08,39.52000000000044
1205.0,1209.0,7470.0,27126.46,27166.22,39.76000000000204
1206.0,1210.0,7480.0,27166.44,27206.28,39.840000000000146
1207.0,1211.0,7490.0,27206.48,27246.37,39.88999999999942
1208.0,1214.0,7500.0,27246.47,27286.32,39.849999999998545
1209.0,1215.0,7510.0,27275.76,27315.6,39.840000000000146
1210.0,1216.0,7520.0,27315.75,27355.59,39.840000000000146
1212.0,1218.0,7530.0,27355.73,27395.57,39.840000000000146
1213.0,1219.0,7540.0,27395.71,27435.57,39.86000000000058
1214.0,1220.0,7550.0,27435.72,27475.59,39.86999999999898
1215.0,1223.0,7560.0,27475.73,27515.59,39.86000000000058
1216.0,1224.0,7570.0,27515.78,27555.63,39.85000000000218
1217.0,1225.0,7580.0,27555.75,27595.59,39.840000000000146
1223.0,1226.0,7590.0,27595.72,27635.56,39.840000000000146
1224.0,1227.0,7600.0,27635.77,27675.6,39.82999999999811
1225.0,1228.0,7610.0,27675.83,27715.69,39.859999999996944
1226.0,1229.0,7620.0,27715.9,27755.92,40.0199999999968
1227.0,1230.0,7630.0,27755.88,27795.98,40.099999999998545
1228.0,1231.0,7640.0,27796.02,27836.17,40.14999999999782
1229.0,1232.0,7650.0,27836.05,27876.26,40.20999999999913
1230.0,1233.0,7660.0,27875.93,27916.34,40.409999999999854
1232.0,1234.0,7670.0,27915.84,27956.49,40.650000000001455
1234.0,1239.0,7680.0,27955.58,27996.44,40.859999999996944
1236.0,1241.0,7690.0,27968.75,28009.13,40.38000000000102
1237.0,1242.0,7700.0,28008.71,28049.45,40.7400000000016
1239.0,1243.0,7710.0,28048.69,28089.41,40.720000000001164
1240.0,1244.0,7720.0,28069.22,28109.97,40.75
1241.0,1245.0,7730.0,28109.2,28150.03,40.82999999999811
1242.0,1246.0,7740.0,28149.12,28190.06,40.94000000000233
1243.0,1247.0,7750.0,28189.11,28230.12,41.0099999999984
1245.0,1248.0,7760.0,28221.69,28262.74,41.05000000000291
1246.0,1250.0,7770.0,28261.77,28302.86,41.090000000000146
1247.0,1251.0,7780.0,28294.62,28335.76,41.13999999999942
1248.0,1252.0,7790.0,28334.54,28375.79,41.25
1249.0,1253.0,7800.0,28374.6,28415.95,41.35000000000218
1250.0,1254.0,7810.0,28414.51,28456.0,41.4900000000016
1251.0,1255.0,7820.0,28454.42,28496.11,41.69000000000233
1252.0,1256.0,7830.0,28494.39,28536.1,41.70999999999913
1253.0,1257.0,7840.0,28534.33,28576.12,41.789999999997235
1254.0,1258.0,7850.0,28574.28,28616.19,41.909999999999854
1255.0,1259.0,7860.0,28614.29,28656.3,42.0099999999984
1256.0,1262.0,7870.0,28654.26,28696.36,42.10000000000218
1257.0,1263.0,7880.0,28694.11,28736.28,42.169999999998254
1258.0,1264.0,7890.0,28734.1,28776.33,42.2300000000032
1259.0,1265.0,7900.0,28774.1,28816.42,42.31999999999971
1261.0,1268.0,7910.0,28814.06,28856.46,42.39999999999782
1263.0,1273.0,7920.0,28854.07,28896.56,42.4900000000016
1264.0,1274.0,7930.0,28894.11,28936.66,42.54999999999927
1265.0,1275.0,7940.0,28934.19,28976.83,42.640000000003056
1266.0,1276.0,7950.0,28974.12,29016.91,42.79000000000087
1267.0,1277.0,7960.0,29014.13,29056.98,42.849999999998545
1269.0,1281.0,7970.0,29054.14,29097.07,42.93000000000029
1270.0,1283.0,7980.0,29087.49,29130.47,42.97999999999956
1271.0,1284.0,7990.0,29127.5,29170.51,43.0099999999984
1274.0,1287.0,8000.0,29167.5,29210.59,43.090000000000146
1278.0,1292.0,8010.0,29207.41,29250.55,43.13999999999942
1282.0,1296.0,8020.0,29247.39,29290.63,43.2400000000016
1283.0,1297.0,8030.0,29287.37,29330.67,43.29999999999927
1284.0,1298.0,8040.0,29327.44,29370.81,43.37000000000262
1285.0,1299.0,8050.0,29367.58,29411.06,43.47999999999956
1286.0,1300.0,8060.0,29407.68,29451.25,43.56999999999971
1293.0,1326.0,8070.0,29447.78,29491.31,43.530000000002474
1295.0,1329.0,8080.0,29487.75,29531.38,43.63000000000102
1296.0,1330.0,8090.0,29527.76,29571.42,43.659999999999854
1297.0,1331.0,8100.0,29567.76,29611.46,43.70000000000073
1298.0,1332.0,8110.0,29607.7,29651.51,43.80999999999767
1299.0,1333.0,8120.0,29645.29,29689.14,43.849999999998545
1300.0,1334.0,8130.0,29685.45,29729.52,44.06999999999971
1302.0,1336.0,8140.0,29697.75,29741.31,43.56000000000131
1303.0,1338.0,8150.0,29737.85,29781.95,44.10000000000218
1304.0,1339.0,8160.0,29757.91,29802.06,44.150000000001455
1305.0,1340.0,8170.0,29792.18,29836.38,44.20000000000073
1306.0,1341.0,8180.0,29832.21,29876.45,44.2400000000016
1307.0,1342.0,8190.0,29872.18,29916.51,44.32999999999811
1308.0,1343.0,8200.0,29912.2,29956.58,44.38000000000102
1309.0,1344.0,8210.0,29952.18,29996.58,44.400000000001455
1310.0,1345.0,8220.0,29992.14,30036.57,44.43000000000029
1311.0,1346.0,8230.0,30032.16,30076.64,44.47999999999956
1312.0,1347.0,8240.0,30072.15,30116.69,44.539999999997235
1313.0,1348.0,8250.0,30112.18,30156.79,44.61000000000058
1314.0,1349.0,8260.0,30151.99,30196.67,44.67999999999665
1315.0,1350.0,8270.0,30192.0,30236.76,44.7599999999984
1316.0,1351.0,8280.0,30231.91,30276.76,44.849999999998545
1319.0,1358.0,8290.0,30271.83,30316.75,44.919999999998254
1320.0,1360.0,8300.0,30311.61,30356.68,45.06999999999971
1321.0,1364.0,8310.0,30351.5,30396.72,45.220000000001164
1322.0,1365.0,8320.0,30391.46,30436.78,45.31999999999971
1323.0,1366.0,8330.0,30431.48,30476.86,45.38000000000102
1324.0,1367.0,8340.0,30471.4,30516.92,45.5199999999968
1326.0,1369.0,8350.0,30511.36,30556.99,45.63000000000102
1327.0,1370.0,8360.0,30551.28,30596.93,45.650000000001455
1337.0,1373.0,8370.0,30591.29,30637.0,45.70999999999913
1338.0,1374.0,8380.0,30631.25,30677.04,45.79000000000087
1339.0,1375.0,8390.0,30671.23,30717.13,45.900000000001455
1342.0,1376.0,8400.0,30711.15,30757.13,45.97999999999956
1343.0,1377.0,8410.0,30739.96,30786.03,46.06999999999971
1344.0,1378.0,8420.0,30775.35,30821.53,46.18000000000029
1345.0,1379.0,8430.0,30811.94,30858.27,46.330000000001746
1346.0,1380.0,8440.0,30851.92,30898.42,46.5
1348.0,1382.0,8450.0,30862.86,30908.8,45.93999999999869
1349.0,1383.0,8460.0,30884.37,30930.8,46.43000000000029
1350.0,1386.0,8470.0,30924.36,30970.98,46.61999999999898
1352.0,1388.0,8480.0,30934.71,30981.41,46.70000000000073
1353.0,1389.0,8490.0,30968.4,31015.52,47.11999999999898
1354.0,1390.0,8500.0,31008.39,31055.59,47.20000000000073
1356.0,1392.0,8510.0,31048.29,31095.71,47.419999999998254
1357.0,1393.0,8520.0,31088.29,31135.83,47.54000000000087
1358.0,1398.0,8530.0,31128.31,31176.03,47.719999999997526
1359.0,1399.0,8540.0,31168.2,31216.18,47.97999999999956
1360.0,1400.0,8550.0,31208.05,31256.11,48.06000000000131
1361.0,1401.0,8560.0,31247.97,31296.16,48.18999999999869
1362.0,1402.0,8570.0,31287.91,31336.28,48.36999999999898
1363.0,1403.0,8580.0,31323.31,31371.76,48.44999999999709
1364.0,1404.0,8590.0,31363.26,31411.76,48.5
1365.0,1407.0,8600.0,31403.24,31451.83,48.590000000000146
1366.0,1408.0,8610.0,31443.2,31491.95,48.75
1367.0,1409.0,8620.0,31483.17,31532.04,48.87000000000262
1368.0,1410.0,8630.0,31492.84,31541.83,48.9900000000016
1370.0,1412.0,8640.0,31502.29,31550.78,48.48999999999796
1371.0,1416.0,8650.0,31508.43,31557.24,48.81000000000131
1375.0,1420.0,8660.0,31548.5,31597.28,48.779999999998836
1379.0,1432.0,8670.0,31564.41,31613.37,48.95999999999913
1381.0,1434.0,8680.0,31574.15,31622.71,48.55999999999767
1386.0,1442.0,8690.0,31585.04,31633.87,48.82999999999811
1388.0,1445.0,8700.0,31606.19,31655.05,48.86000000000058
1389.0,1448.0,8710.0,31646.15,31695.07,48.919999999998254
1390.0,1449.0,8720.0,31656.76,31705.7,48.94000000000233
1391.0,1450.0,8730.0,31681.63,31730.57,48.93999999999869
1392.0,1451.0,8740.0,31692.19,31741.13,48.94000000000233
1393.0,1452.0,8750.0,31732.15,31781.14,48.98999999999796
1394.0,1453.0,8760.0,31740.78,31789.8,49.02000000000044
1395.0,1454.0,8770.0,31780.8,31829.88,49.080000000001746
1396.0,1455.0,8780.0,31818.81,31868.13,49.31999999999971
1397.0,1456.0,8790.0,31832.89,31882.23,49.340000000000146
1398.0,1457.0,8800.0,31872.88,31922.4,49.52000000000044
1399.0,1458.0,8810.0,31884.6,31934.11,49.51000000000204
1400.0,1459.0,8820.0,31924.61,31974.18,49.56999999999971
1401.0,1460.0,8830.0,31941.4,31991.04,49.63999999999942
1403.0,1461.0,8840.0,31981.44,32031.09,49.650000000001455
1404.0,1462.0,8850.0,32021.38,32071.17,49.789999999997235
1405.0,1463.0,8860.0,32033.57,32083.36,49.79000000000087
1406.0,1464.0,8870.0,32073.56,32123.41,49.849999999998545
1407.0,1465.0,8880.0,32079.84,32129.69,49.849999999998545
1408.0,1466.0,8890.0,32119.82,32169.75,49.93000000000029
1409.0,1467.0,8900.0,32159.93,32209.69,49.7599999999984
1410.0,1468.0,8910.0,32179.29,32229.07,49.779999999998836
1411.0,1471.0,8920.0,32218.96,32268.96,50.0
