cluster_id,start_distance_ft,end_distance_ft,span_ft,center_distance_ft,avg_clock_position,anomaly_count,max_depth_pct,avg_depth_pct,total_length_in,avg_width_in,severity_score,is_critical
214,44182.021,44197.27,15.248999999996158,44189.1764,11.813333333333333,5,19.0,14.0,15.9,1.86,19.87,False
215,44227.733,44228.274,0.5409999999974389,44228.0035,5.324999999999999,2,38.0,34.5,8.2,7.0,20.660000000000004,False
216,44272.854,44275.433,2.5789999999979045,44273.729,5.053333333333333,5,34.0,24.4,42.1,5.6,33.730000000000004,False
217,44387.119,44394.567,7.448000000003958,44390.97125,7.799999999999999,4,25.0,16.0,11.0,3.75,19.3,False
218,44414.964,44417.005,2.040999999997439,44415.9845,11.541666666666668,2,12.0,11.5,17.0,2.4000000000000004,12.9,False
219,44444.961,44454.98,10.019000000000233,44450.50675,12.141666666666666,4,16.0,12.75,26.0,1.7999999999999998,20.2,False
220,44715.115,44718.284,3.169000000001688,44716.45333333333,6.338888888888889,3,17.0,14.666666666666666,18.299999999999997,1.9666666666666666,16.79,False
221,44808.78,44827.621,18.84100000000035,44817.0788064516,5.827419354838711,31,49.0,26.032258064516128,142.4,2.783870967741935,108.82,True
222,44847.874,44875.42,27.54599999999482,44861.82364444445,7.339629629629631,45,79.0,24.644444444444446,220.29999999999995,3.4155555555555552,165.19,False
223,44886.68,44896.247,9.567000000002736,44891.013583333326,7.731944444444445,12,41.0,17.5,45.9,2.6583333333333328,48.17,True
224,44930.988,44959.104,28.116000000001804,44940.45177777778,4.307407407407407,9,26.0,14.555555555555555,56.300000000000004,2.711111111111111,40.79,False
225,45011.45,45013.179,1.7289999999993597,45012.31449999999,5.966666666666667,2,28.0,24.5,4.6,1.95,15.580000000000002,False
226,45044.078,45050.955,6.8770000000004075,45048.01925,12.645833333333334,4,15.0,12.25,29.6,2.1999999999999997,20.880000000000003,False
227,45092.989,45100.282,7.292999999997846,45095.46366666667,5.622222222222223,3,24.0,18.0,8.8,3.466666666666667,16.740000000000002,False
228,45130.902,45143.068,12.165999999997439,45137.551222222224,7.720370370370371,9,36.0,19.0,56.5,3.8444444444444446,44.849999999999994,False
229,45171.598,45206.001,34.40299999999843,45186.19668421052,7.400438596491227,38,42.0,19.736842105263158,203.20000000000005,3.3157894736842106,134.76,False
230,45253.973,45254.003,0.029999999998835847,45253.988,2.5083333333333333,2,21.0,19.0,4.300000000000001,1.4500000000000002,12.690000000000001,False
231,45282.149,45350.505,68.35599999999977,45309.553117647054,3.8887254901960784,34,53.0,18.88235294117647,177.69999999999996,3.570588235294118,125.50999999999999,False
232,45474.813,45476.243,1.430000000000291,45475.4265,6.308333333333334,4,54.0,25.0,22.5,5.15,34.35,True
233,45830.584,45853.953,23.368999999998778,45847.543300000005,4.476666666666667,10,25.0,16.4,97.99999999999999,3.0300000000000002,54.39999999999999,False
234,45894.344,45918.609,24.264999999999418,45907.938749999994,7.915277777777778,12,23.0,14.083333333333334,60.99999999999999,2.6,45.5,False
235,46128.317,46130.03,1.7129999999961,46128.97666666666,6.255555555555556,3,35.0,29.0,14.5,4.666666666666667,22.85,False
236,46187.792,46210.64,22.847999999998137,46198.33991489362,4.838652482269504,47,59.0,26.574468085106382,185.8,2.827659574468085,149.84,False
237,46289.229,46289.373,0.14400000000023283,46289.269,4.5625,4,26.0,19.5,15.2,3.375,20.959999999999997,False
238,46305.761,46315.108,9.347000000001572,46311.093642857144,5.989285714285714,14,27.0,18.857142857142858,81.2,3.4714285714285715,56.16,False
239,46332.516,46409.019,76.50299999999697,46373.689884615385,6.409188034188034,78,36.0,19.17948717948718,424.8999999999999,2.9000000000000004,258.87,False
240,46448.789,46451.942,3.1530000000057044,46451.11028571428,6.357142857142857,7,54.0,29.285714285714285,45.199999999999996,3.528571428571429,45.66,True
241,46485.883,46500.653,14.769999999996799,46490.26857142857,6.235714285714286,7,14.0,13.714285714285714,42.3,2.1714285714285713,28.79,False
242,46519.669,46540.18,20.510999999998603,46529.61152380953,6.5,21,39.0,20.095238095238095,109.3,3.142857142857143,79.89,False
243,46551.654,46557.254,5.599999999998545,46554.98700000001,4.775,4,22.0,17.75,35.2,3.775,25.36,False
244,46610.656,46612.477,1.8209999999962747,46611.5665,8.0,2,27.0,21.5,7.3999999999999995,3.75,16.02,False
245,46722.923,46728.278,5.3549999999959255,46725.47466666667,2.022222222222222,3,15.0,12.666666666666666,26.5,2.7999999999999994,18.45,False
246,46842.697,46847.677,4.980000000003201,46845.25085714286,5.578571428571428,7,44.0,21.571428571428573,25.5,2.442857142857143,35.75,True
247,46898.55,46914.321,15.77100000000064,46906.49518181818,9.440151515151515,22,36.0,19.09090909090909,92.79999999999998,2.604545454545455,75.24,False
248,47306.165,47319.364,13.199000000000524,47312.757333333335,6.087962962962964,18,31.0,16.27777777777778,135.0,2.7722222222222226,79.9,False
249,47375.243,47381.266,6.023000000001048,47378.40564285714,6.291666666666667,14,25.0,14.285714285714286,76.5,2.4214285714285713,53.95,False
250,47418.051,47455.594,37.542999999997846,47434.24327272728,6.525757575757577,22,33.0,17.818181818181817,150.8,5.377272727272726,91.44,False
251,47475.423,47481.785,6.3620000000009895,47478.65620000001,12.17,5,33.0,21.2,31.7,4.0600000000000005,30.21,False
252,47508.855,47511.243,2.3879999999990105,47510.2041,5.705,10,30.0,21.2,46.8,5.67,41.04,False
253,47521.411,47526.768,5.356999999996333,47523.36166666667,6.305555555555556,3,54.0,31.666666666666668,4.6,1.8999999999999997,27.48,True
254,47589.626,47591.378,1.7520000000004075,47590.6955,5.875,4,19.0,16.75,10.899999999999999,3.475,16.87,False
255,47732.336,47732.425,0.08899999999994179,47732.3805,5.041666666666667,2,29.0,21.0,29.400000000000002,14.15,23.42,False
256,47775.925,47778.107,2.1820000000006985,47777.016,2.7666666666666666,2,13.0,12.5,16.6,3.25,13.18,False
257,47792.956,47793.996,1.0400000000008731,47793.475999999995,2.8666666666666667,2,13.0,12.5,16.7,2.2,13.209999999999999,False
258,47880.128,47890.722,10.594000000004598,47887.08571428572,6.161904761904762,7,20.0,17.142857142857142,62.900000000000006,5.471428571428571,37.370000000000005,False
259,48041.686,48042.53,0.8439999999973224,48042.108,8.841666666666667,2,13.0,12.5,3.9000000000000004,1.7999999999999998,9.37,False
260,48295.791,48320.807,25.01600000000326,48308.396499999995,12.283333333333331,4,11.0,11.0,22.7,2.8499999999999996,17.21,False
261,48713.346,48719.347,6.001000000003842,48717.66616666666,3.963888888888889,6,24.0,16.833333333333332,32.0,2.966666666666667,28.200000000000003,False
262,48774.255,48777.388,3.13300000000163,48775.8215,7.008333333333333,2,13.0,13.0,17.2,2.3,13.36,False
263,48803.366,48806.893,3.5269999999945867,48805.129499999995,1.9749999999999999,2,12.0,12.0,32.6,3.3499999999999996,17.58,False
264,48938.724,48939.738,1.0139999999955762,48939.231,9.1,2,12.0,12.0,8.7,3.3,10.41,False
265,49305.456,49316.217,10.760999999998603,49311.37733333334,7.786111111111111,6,15.0,13.0,27.4,2.4,23.22,False
266,49330.459,49337.352,6.892999999996391,49334.42133333334,12.183333333333332,3,12.0,11.0,26.400000000000002,3.0,17.22,False
267,50112.687,50120.62,7.93300000000454,50116.006,1.25,3,14.0,13.0,9.399999999999999,2.033333333333333,12.920000000000002,False
268,50361.811,50363.314,1.5029999999969732,50362.336375,9.035416666666666,8,24.0,17.625,38.3,3.75,33.09,False
269,50374.652,50399.137,24.485000000000582,50384.68626829269,7.618292682926828,41,60.0,20.951219512195124,261.80000000000007,2.997560975609756,164.04000000000002,False
270,51386.549,51387.395,0.8459999999977299,51387.03533333333,5.372222222222223,3,27.0,20.333333333333332,26.1,5.3999999999999995,23.130000000000003,False
271,51451.923,51459.449,7.525999999998021,51456.15370000001,6.156666666666667,10,18.0,13.8,23.599999999999998,1.61,29.279999999999998,False
272,51598.465,51601.49,3.025000000001455,51599.97749999999,10.524999999999999,2,13.0,12.5,12.6,2.4000000000000004,11.979999999999999,False
273,51757.697,51760.807,3.110000000000582,51759.63466666667,7.055555555555556,3,44.0,26.666666666666668,12.5,2.9333333333333336,25.85,True
274,51796.414,51796.43,0.01600000000325963,51796.422,6.566666666666666,2,18.0,16.5,5.5,2.25,11.85,False
275,52047.592,52052.185,4.593000000000757,52049.8885,12.083333333333332,2,17.0,15.5,30.299999999999997,1.9,18.89,False
276,52094.327,52119.465,25.13799999999901,52102.669375,4.270833333333334,8,32.0,17.75,22.8,1.8249999999999997,31.64,False
277,52225.256,52231.457,6.201000000000931,52228.60325,3.1499999999999995,4,18.0,15.5,28.3,2.575,21.689999999999998,False
278,52371.378,52373.173,1.7950000000055297,52372.5816,7.3933333333333335,5,21.0,15.6,18.7,2.84,21.509999999999998,False
279,52410.367,52410.499,0.13200000000506407,52410.433000000005,6.225,2,15.0,14.0,22.0,4.7,15.6,False
280,52448.504,52453.776,5.271999999997206,52451.99033333334,6.26111111111111,3,20.0,16.0,8.5,1.7333333333333332,15.05,False
281,52537.808,52543.166,5.358000000000175,52540.486999999994,10.508333333333333,2,12.0,11.5,6.1,2.3499999999999996,9.63,False
282,52936.365,52942.47,6.105000000003201,52939.263999999996,10.433333333333334,4,13.0,11.25,26.1,2.125,19.03,False
283,53194.613,53195.381,0.7680000000036671,53194.997,12.016666666666666,2,26.0,24.0,1.2,1.45,13.76,False
284,53206.919,53210.489,3.569999999999709,53208.704,10.133333333333333,2,12.0,11.5,7.6,1.65,10.08,False
285,53314.383,53314.669,0.2860000000000582,53314.526,6.841666666666667,2,18.0,17.0,11.9,3.8,13.77,False
286,53354.908,53356.781,1.8729999999995925,53355.79800000001,9.683333333333332,3,20.0,18.333333333333332,3.4000000000000004,2.0,13.52,False
287,53394.649,53395.597,0.9480000000039581,53394.96475,5.529166666666667,4,24.0,18.75,34.5,5.325000000000001,25.950000000000003,False
288,54431.447,54434.557,3.110000000000582,54432.869,10.512500000000001,4,21.0,14.75,15.9,1.75,19.17,False
289,54565.538,54565.597,0.059000000001105946,54565.567500000005,5.391666666666667,2,22.0,22.0,3.9,1.6,12.97,False
290,54597.654,54597.69,0.03600000000005821,54597.672000000006,5.441666666666666,2,25.0,23.5,5.9,3.35,14.77,False
291,56103.238,56116.762,13.52400000000489,56108.13657142857,6.057142857142858,7,26.0,15.857142857142858,44.5,2.1999999999999997,34.25,False
292,56276.837,56294.249,17.4120000000039,56285.198,2.5966666666666667,10,17.0,14.5,84.9,3.02,47.27,False
293,56840.801,56846.132,5.330999999998312,56842.86175,7.9833333333333325,8,28.0,19.25,102.69999999999999,4.6,54.01,False
294,56937.71,56939.511,1.8009999999994761,56938.41375,6.008333333333333,4,22.0,18.5,14.5,3.675,19.15,False
295,56979.462,57054.987,75.52500000000146,57023.18487719299,8.329239766081873,57,35.0,19.0,245.7,2.659649122807018,173.20999999999998,False
